Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|F1RCR6|TRIPC_DANRE	F1RCR6	TRIPC_DANRE	trip12	2026	false	false	Danio rerio	E3 ubiquitin-protein ligase TRIP12	3:Protein inferred from homology	0.54	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	364640.66	364640.66	364640.66	6C(57.0215),8C(57.0215)		
sp|F6P6X0|UBAP1_DANRE	F6P6X0	UBAP1_DANRE	ubap1	453	false	false	Danio rerio	Ubiquitin-associated protein 1	2:Experimental evidence at transcript level	2.65	1.0000	0.9982	0.00000000000000	1	1	1	1	1	1	2380660.2	2380660.2	2380660.2	6M(15.9949)		
sp|O13166|TLE3A_DANRE	O13166	TLE3A_DANRE	tle3a	761	false	false	Danio rerio	Transducin-like enhancer protein 3-A	1:Experimental evidence at protein level	2.76	1.0000	0.9990	0.00000000000000	2	0	2	2	0	2	476696.3	0	476696.3			
sp|O42248|GBLP_DANRE	O42248	GBLP_DANRE	gnb2l1	317	false	false	Danio rerio	Guanine nucleotide-binding protein subunit beta-2-like 1	1:Experimental evidence at protein level	29.02	1.0000	0.9990	0.00000000000000	7	7	7	7	7	7	6218300.0	6218300.0	6218300.0	13C(57.0215),4C(57.0215),6C(57.0215),8C(57.0215)		
sp|O57521|HS90B_DANRE	O57521	HS90B_DANRE	hsp90ab1	725	false	false	Danio rerio	Heat shock protein HSP 90-beta	1:Experimental evidence at protein level	3.86	1.0000	0.9990	0.00000000000000	2	1	2	2	1	2	0	0	0	11M(15.9949)		
sp|O77727|K1C15_SHEEP	O77727	K1C15_SHEEP	KRT15	453	false	false	Ovis aries	Keratin, type I cytoskeletal 15	2:Experimental evidence at transcript level	6.84	1.0000	0.9990	0.00000000000000	5	1	1	4	1	1	2.974811E7	853934.94	853934.94			
sp|O93409|MLRSA_DANRE	O93409	MLRSA_DANRE	mylpfa	169	false	false	Danio rerio	Myosin regulatory light chain 2, skeletal muscle isoform A	1:Experimental evidence at protein level	10.65	1.0000	0.9990	0.00000000000000	1	0	1	1	0	1	0	0	0	14M(15.9949)		
sp|P00760|TRY1_BOVIN	P00760	TRY1_BOVIN	PRSS1	246	false	false	Bos taurus	Serine protease 1	1:Experimental evidence at protein level	9.76	1.0000	0.9990	0.00000000000000	1	1	1	2	2	2	2.5021536E7	2.5021536E7	2.5021536E7	12C(57.0215),23C(57.0215),12C(57.0215),23C(57.0215)		
sp|P00761|TRYP_PIG	P00761	TRYP_PIG		231	false	false	Sus scrofa	Trypsin	1:Experimental evidence at protein level	71.86	1.0000	0.9990	0.00000000000000	13	13	13	24	24	24	3.75460096E9	3.75460096E9	3.75460096E9	11M(15.9949),13C(57.0215),12C(57.0215),12C(57.0215),23C(57.0215),13C(57.0215),13C(57.0215),13C(57.0215),27C(57.0215),3C(57.0215),17M(15.9949),17M(15.9949),17M(15.9949),2C(57.0215),2C(57.0215),2C(57.0215),9C(57.0215),2C(57.0215),9C(57.0215),37M(15.9949),9C(57.0215)		
sp|P00883|ALDOA_RABIT	P00883	ALDOA_RABIT	ALDOA	364	false	false	Oryctolagus cuniculus	Fructose-bisphosphate aldolase A	1:Experimental evidence at protein level	7.14	1.0000	0.9977	0.00000000000000	1	0	0	1	0	0	0	0	0			
sp|P01112|RASH_HUMAN	P01112	RASH_HUMAN	HRAS	189	false	false	Homo sapiens	GTPase HRas	1:Experimental evidence at protein level	21.69	1.0000	0.9990	0.00000000000000	4	0	4	4	0	4	4409511.0	0	4409511.0	N-term(42.0106)		tr|Q503B6|Q503B6_DANRE, tr|Q568K0|Q568K0_DANRE
sp|P02662|CASA1_BOVIN	P02662	CASA1_BOVIN	CSN1S1	214	false	false	Bos taurus	Alpha-S1-casein	1:Experimental evidence at protein level	10.28	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	1.1127647E7	1.1127647E7	1.1127647E7			
sp|P02663|CASA2_BOVIN	P02663	CASA2_BOVIN	CSN1S2	222	false	false	Bos taurus	Alpha-S2-casein	1:Experimental evidence at protein level	4.95	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	254920.58	254920.58	254920.58			
sp|P02666|CASB_BOVIN	P02666	CASB_BOVIN	CSN2	224	false	false	Bos taurus	Beta-casein	1:Experimental evidence at protein level	8.48	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0	2M(15.9949)		
sp|P02668|CASK_BOVIN	P02668	CASK_BOVIN	CSN3	190	false	false	Bos taurus	Kappa-casein	1:Experimental evidence at protein level	9.47	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	545520.6	545520.6	545520.6			
sp|P02768|ALBU_HUMAN	P02768	ALBU_HUMAN	ALB	609	false	false	Homo sapiens	Albumin	1:Experimental evidence at protein level	11.66	1.0000	0.9989	0.00000000000000	6	4	4	6	4	4	6562465.0	1702987.2	1702987.2	17C(57.0215),2M(15.9949),4C(57.0215),3C(57.0215),6M(15.9949)		
sp|P02769|ALBU_BOVIN	P02769	ALBU_BOVIN	ALB	607	false	false	Bos taurus	Albumin	1:Experimental evidence at protein level	4.61	1.0000	0.9990	0.00000000000000	3	1	3	3	1	3	6229513.0	866114.6	6229513.0			
sp|P02788|TRFL_HUMAN	P02788	TRFL_HUMAN	LTF	710	false	false	Homo sapiens	Lactotransferrin	1:Experimental evidence at protein level	17.04	1.0000	0.9990	0.00000000000000	8	8	8	9	9	9	4514611.5	4514611.5	4514611.5	10C(57.0215),21C(57.0215),4C(57.0215),7C(57.0215)		
sp|P04040|CATA_HUMAN	P04040	CATA_HUMAN	CAT	527	false	false	Homo sapiens	Catalase	1:Experimental evidence at protein level	11.20	1.0000	0.9990	0.00000000000000	3	3	3	4	4	4	1267775.0	1267775.0	1267775.0	N-term(42.0106)		
sp|P04264|K2C1_HUMAN	P04264	K2C1_HUMAN	KRT1	644	false	false	Homo sapiens	Keratin, type II cytoskeletal 1	1:Experimental evidence at protein level	51.71	1.0000	0.9990	0.00000000000000	32	29	32	42	39	42	2.17944768E8	2.17944768E8	2.17944768E8	11C(57.0215),1M(15.9949),5C(57.0215),4C(57.0215),4C(57.0215),5C(57.0215),9M(15.9949)		
sp|P06732|KCRM_HUMAN	P06732	KCRM_HUMAN	CKM	381	false	false	Homo sapiens	Creatine kinase M-type	1:Experimental evidence at protein level	3.67	1.0000	0.9989	0.00000000000000	1	0	0	1	0	0	5034820.0	0	0			
sp|P10599|THIO_HUMAN	P10599	THIO_HUMAN	TXN	105	false	false	Homo sapiens	Thioredoxin	1:Experimental evidence at protein level	45.71	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	9447097.0	9447097.0	9447097.0	24C(57.0215),27C(57.0215)		
sp|P13104|TPM1_DANRE	P13104	TPM1_DANRE	tpma	284	false	false	Danio rerio	Tropomyosin alpha-1 chain	2:Experimental evidence at transcript level	43.66	1.0000	0.9990	0.00000000000000	18	7	18	25	9	25	1.01616224E8	1.2191691E7	1.01616224E8	13M(15.9949)		
sp|P13645|K1C10_HUMAN	P13645	K1C10_HUMAN	KRT10	584	false	false	Homo sapiens	Keratin, type I cytoskeletal 10	1:Experimental evidence at protein level	53.77	1.0000	0.9990	0.00000000000000	32	28	32	40	37	40	2.44164704E8	2.44164704E8	2.44164704E8	10C(57.0215),11M(15.9949),16C(57.0215),21C(57.0215),26C(57.0215),26M(15.9949),5M(15.9949),7C(57.0215)		
sp|P35359|OPSD_DANRE	P35359	OPSD_DANRE	rho	354	false	false	Danio rerio	Rhodopsin	1:Experimental evidence at protein level	4.24	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	478359.8	478359.8	478359.8	12C(57.0215),13M(15.9949),8C(57.0215)		
sp|P35527|K1C9_HUMAN	P35527	K1C9_HUMAN	KRT9	623	false	false	Homo sapiens	Keratin, type I cytoskeletal 9	1:Experimental evidence at protein level	47.99	1.0000	0.9990	0.00000000000000	24	24	24	30	30	30	4.7611208E7	4.7611208E7	4.7611208E7	1M(15.9949),5M(15.9949)		
sp|P35908|K22E_HUMAN	P35908	K22E_HUMAN	KRT2	639	false	false	Homo sapiens	Keratin, type II cytoskeletal 2 epidermal	1:Experimental evidence at protein level	69.48	1.0000	0.9990	0.00000000000000	31	28	29	34	31	32	5.8312232E7	5.8312232E7	5.8312232E7	1M(15.9949),23M(15.9949),23M(15.9949),7C(57.0215),8C(57.0215),8C(57.0215)		
sp|P61626|LYSC_HUMAN	P61626	LYSC_HUMAN	LYZ	148	false	false	Homo sapiens	Lysozyme C	1:Experimental evidence at protein level	50.68	1.0000	0.9990	0.00000000000000	6	6	6	7	7	7	3.2398476E7	3.2398476E7	3.2398476E7	12C(57.0215),26C(57.0215),8C(57.0215),15C(57.0215),19C(57.0215),33C(57.0215),3C(57.0215),8M(15.9949),9C(57.0215),9C(57.0215)		
sp|P62084|RS7_DANRE	P62084	RS7_DANRE	rps7	194	false	false	Danio rerio	40S ribosomal protein S7	1:Experimental evidence at protein level	14.43	1.0000	0.9990	0.00000000000000	3	3	3	4	4	4	1.0637586E7	1.0637586E7	1.0637586E7			
sp|P62247|RS8_DANRE	P62247	RS8_DANRE	rps8	208	false	false	Danio rerio	40S ribosomal protein S8	1:Experimental evidence at protein level	38.94	1.0000	0.9990	0.00000000000000	8	5	8	9	6	9	5.6227144E7	2.1812832E7	5.6227144E7	12C(57.0215),4C(57.0215),2C(57.0215)		
sp|P68871|HBB_HUMAN	P68871	HBB_HUMAN	HBB	147	false	false	Homo sapiens	Hemoglobin subunit beta	1:Experimental evidence at protein level	8.84	1.0000	0.9986	0.00000000000000	1	1	1	1	1	1	0	0	0			
sp|P79735|RAN_DANRE	P79735	RAN_DANRE	ran	215	false	false	Danio rerio	GTP-binding nuclear protein Ran	2:Experimental evidence at transcript level	38.60	1.0000	0.9990	0.00000000000000	7	7	7	7	7	7	2.7860524E7	2.7860524E7	2.7860524E7	10C(57.0215),2C(57.0215),10C(57.0215),2C(57.0215),N-term(42.0106)		
sp|Q06725|N2F1A_DANRE	Q06725	N2F1A_DANRE	nr2f1a	411	false	false	Danio rerio	Nuclear receptor subfamily 2 group F member 1-A	2:Experimental evidence at transcript level	3.41	1.0000	0.9990	0.00000000000000	1	0	1	1	0	1	0	0	0			tr|Q91430|Q91430_DANRE
sp|Q06830|PRDX1_HUMAN	Q06830	PRDX1_HUMAN	PRDX1	199	false	false	Homo sapiens	Peroxiredoxin-1	1:Experimental evidence at protein level	14.57	1.0000	0.9984	0.00000000000000	3	1	1	3	1	1	9393044.0	3011807.8	3011807.8			
sp|Q1MTE5|ARL3_DANRE	Q1MTE5	ARL3_DANRE	arl3	182	false	false	Danio rerio	ADP-ribosylation factor-like protein 3	2:Experimental evidence at transcript level	10.44	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	1204858.1	1204858.1	1204858.1			
sp|Q1MTI4|TPISA_DANRE	Q1MTI4	TPISA_DANRE	tpi1a	248	false	false	Danio rerio	Triosephosphate isomerase A	2:Experimental evidence at transcript level	6.05	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	0	0	0			
sp|Q32LQ4|BHMT1_DANRE	Q32LQ4	BHMT1_DANRE	bhmt	400	false	false	Danio rerio	Betaine--homocysteine S-methyltransferase 1	2:Experimental evidence at transcript level	14.50	1.0000	0.9990	0.00000000000000	4	4	4	6	6	6	9502879.0	9502879.0	9502879.0	6M(15.9949)		
sp|Q49HM9|GRK7A_DANRE	Q49HM9	GRK7A_DANRE	grk7a	549	false	false	Danio rerio	Rhodopsin kinase grk7a	1:Experimental evidence at protein level	5.65	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	2699940.5	2699940.5	2699940.5	N-term(42.0106),1C(57.0215),3M(15.9949)		
sp|Q52PJ5|DPYL3_DANRE	Q52PJ5	DPYL3_DANRE	dpysl3	567	false	false	Danio rerio	Dihydropyrimidinase-related protein 3	2:Experimental evidence at transcript level	23.63	1.0000	0.9990	0.00000000000000	10	9	10	11	10	11	7495329.5	6483816.5	7495329.5	10C(57.0215),4C(57.0215),4M(15.9949),8C(57.0215),8C(57.0215)		
sp|Q58EE9|GFAP_DANRE	Q58EE9	GFAP_DANRE	gfap	444	false	false	Danio rerio	Glial fibrillary acidic protein	1:Experimental evidence at protein level	2.48	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	2865913.5	0	0			
sp|Q58EG2|ERLN1_DANRE	Q58EG2	ERLN1_DANRE	erlin1	342	false	false	Danio rerio	Erlin-1	2:Experimental evidence at transcript level	6.73	1.0000	0.9989	0.00000000000000	3	2	3	3	2	3	1994316.9	1994316.9	1994316.9			
sp|Q5D018|RBM8A_DANRE	Q5D018	RBM8A_DANRE	rbm8a	174	false	false	Danio rerio	RNA-binding protein 8A	2:Experimental evidence at transcript level	10.92	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	1179412.6	1179412.6	1179412.6			
sp|Q5MJ86|G3P2_DANRE	Q5MJ86	G3P2_DANRE	gapdh-2	335	false	false	Danio rerio	Glyceraldehyde-3-phosphate dehydrogenase 2	2:Experimental evidence at transcript level	25.67	1.0000	0.9990	0.00000000000000	6	6	6	10	10	10	1.6200468E7	1.6200468E7	1.6200468E7	13C(57.0215),13M(15.9949),13M(15.9949),20C(57.0215),4M(15.9949),N-term(42.0106),4C(57.0215)		
sp|Q5PRD0|143BA_DANRE	Q5PRD0	143BA_DANRE	ywhaba	244	false	false	Danio rerio	14-3-3 protein beta/alpha-A	2:Experimental evidence at transcript level	12.70	1.0000	0.9990	0.00000000000000	4	0	4	4	0	4	8463271.0	0	8463271.0	N-term(42.0106)		
sp|Q5TZ66|SN25A_DANRE	Q5TZ66	SN25A_DANRE	snap25a	204	false	false	Danio rerio	Synaptosomal-associated protein 25-A	2:Experimental evidence at transcript level	33.82	1.0000	0.9990	0.00000000000000	4	1	1	11	2	2	3.3096E7	1.1720413E7	1.1720413E7			
sp|Q5XJ10|G3P_DANRE	Q5XJ10	G3P_DANRE	gapdh	333	false	false	Danio rerio	Glyceraldehyde-3-phosphate dehydrogenase	2:Experimental evidence at transcript level	29.13	1.0000	0.9990	0.00000000000000	5	5	5	7	7	7	1.1515545E7	1.1515545E7	1.1515545E7	13M(15.9949),19C(57.0215)		
sp|Q5XXA7|HDGR2_DANRE	Q5XXA7	HDGR2_DANRE	hdgfl2	662	false	false	Danio rerio	Hepatoma-derived growth factor-related protein 2	2:Experimental evidence at transcript level	1.66	1.0000	0.9977	0.00000000000000	1	0	1	1	0	1	3945051.2	0	3945051.2			tr|A0A8M3AN22|A0A8M3AN22_DANRE
sp|Q642H7|RIC8A_DANRE	Q642H7	RIC8A_DANRE	ric8a	548	false	false	Danio rerio	Synembryn-A	2:Experimental evidence at transcript level	2.01	1.0000	0.9989	0.00000000000000	1	1	1	1	1	1	0	0	0			
sp|Q642H9|RS4X_DANRE	Q642H9	RS4X_DANRE	rps4x	263	false	false	Danio rerio	40S ribosomal protein S4, X isoform	1:Experimental evidence at protein level	7.98	1.0000	0.9990	0.00000000000000	3	3	3	3	3	3	1.1021972E7	1.1021972E7	1.1021972E7	2C(57.0215),4C(57.0215)		
sp|Q642J5|RFOX1_DANRE	Q642J5	RFOX1_DANRE	rbfox1	373	false	false	Danio rerio	RNA binding protein fox-1 homolog 1	2:Experimental evidence at transcript level	8.04	1.0000	0.9990	0.00000000000000	2	1	2	2	1	2	0	0	0			
sp|Q66I73|MLRSB_DANRE	Q66I73	MLRSB_DANRE	mylpfb	170	false	false	Danio rerio	Myosin regulatory light chain 2, skeletal muscle isoform B	2:Experimental evidence at transcript level	10.59	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	0	0	0			
sp|Q6DEH3|KC2D1_DANRE	Q6DEH3	KC2D1_DANRE	camk2d1	491	false	false	Danio rerio	Calcium/calmodulin-dependent protein kinase type II delta 1 chain	2:Experimental evidence at transcript level	5.09	1.0000	0.9990	0.00000000000000	2	0	0	2	0	0	2414463.5	0	0			
sp|Q6DEM5|TIM8A_DANRE	Q6DEM5	TIM8A_DANRE	timm8a	90	false	false	Danio rerio	Mitochondrial import inner membrane translocase subunit Tim8 A	3:Protein inferred from homology	31.11	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	1368055.8	1368055.8	1368055.8	4C(57.0215),8C(57.0215)		
sp|Q6DGJ3|TIM13_DANRE	Q6DGJ3	TIM13_DANRE	timm13	95	false	false	Danio rerio	Mitochondrial import inner membrane translocase subunit Tim13	3:Protein inferred from homology	10.53	1.0000	0.9990	0.00000000000000	1	1	1	2	2	2	1174687.8	1174687.8	1174687.8	2M(15.9949)		
sp|Q6DGS3|KC2D2_DANRE	Q6DGS3	KC2D2_DANRE	camk2d2	554	false	false	Danio rerio	Calcium/calmodulin-dependent protein kinase type II delta 2 chain	2:Experimental evidence at transcript level	5.78	1.0000	0.9990	0.00000000000000	3	2	3	3	2	3	3745304.5	2186632.5	3745304.5	N-term(42.0106),5C(57.0215)		
sp|Q6DGV1|CELF4_DANRE	Q6DGV1	CELF4_DANRE	celf4	520	false	false	Danio rerio	CUGBP Elav-like family member 4	2:Experimental evidence at transcript level	1.92	1.0000	0.9988	0.00000000000000	1	0	0	1	0	0	516139.28	0	0			
sp|Q6DGY7|CRGNB_DANRE	Q6DGY7	CRGNB_DANRE	crygnb	183	false	false	Danio rerio	Gamma-crystallin N-B	2:Experimental evidence at transcript level	72.13	1.0000	0.9990	0.00000000000000	13	13	13	20	20	20	7.346776E7	7.346776E7	7.346776E7	13C(57.0215),14M(15.9949),17C(57.0215),20C(57.0215),7C(57.0215),13C(57.0215),17C(57.0215),20C(57.0215),7C(57.0215),1C(57.0215),8C(57.0215),1C(57.0215),8C(57.0215),2C(57.0215),4C(57.0215),4C(57.0215),4C(57.0215),6C(57.0215),8C(57.0215),8C(57.0215),8C(57.0215),9M(15.9949),9M(15.9949),N-term(42.0106),8C(57.0215)		
sp|Q6DI05|SUMO3_DANRE	Q6DI05	SUMO3_DANRE	sumo3	94	false	false	Danio rerio	Small ubiquitin-related modifier 3	3:Protein inferred from homology	12.77	1.0000	0.9990	0.00000000000000	1	0	1	1	0	1	1358837.4	0	1358837.4			sp|Q6NV25|SMO3L_DANRE
sp|Q6DI06|TIM10_DANRE	Q6DI06	TIM10_DANRE	timm10	88	false	false	Danio rerio	Mitochondrial import inner membrane translocase subunit Tim10	3:Protein inferred from homology	15.91	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	1463306.0	1463306.0	1463306.0	11C(57.0215)		
sp|Q6DRH5|NOP10_DANRE	Q6DRH5	NOP10_DANRE	nop10	64	false	false	Danio rerio	H/ACA ribonucleoprotein complex subunit 3	3:Protein inferred from homology	20.31	1.0000	0.9989	0.00000000000000	1	1	1	1	1	1	1114873.4	1114873.4	1114873.4			
sp|Q6IQM2|CYC_DANRE	Q6IQM2	CYC_DANRE	cyc	104	false	false	Danio rerio	Cytochrome c	3:Protein inferred from homology	18.27	1.0000	0.9989	0.00000000000000	2	1	2	2	1	2	723158.94	723158.94	723158.94			
sp|Q6NSN2|AOF_DANRE	Q6NSN2	AOF_DANRE	mao	522	false	false	Danio rerio	Amine oxidase [flavin-containing]	1:Experimental evidence at protein level	9.77	1.0000	0.9990	0.00000000000000	3	3	3	3	3	3	2531146.0	2531146.0	2531146.0	3C(57.0215),N-term(42.0106)		
sp|Q6NUW5|AN32E_DANRE	Q6NUW5	AN32E_DANRE	anp32e	250	false	false	Danio rerio	Acidic leucine-rich nuclear phosphoprotein 32 family member E	1:Experimental evidence at protein level	7.60	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	844219.8	844219.8	844219.8			
sp|Q6NWF6|K2C8_DANRE	Q6NWF6	K2C8_DANRE	krt8	520	false	false	Danio rerio	Keratin, type II cytoskeletal 8	1:Experimental evidence at protein level	7.50	1.0000	0.9990	0.00000000000000	5	1	2	5	1	2	4202692.5	151480.92	435220.0	6M(15.9949)		
sp|Q6NYA0|SRS1B_DANRE	Q6NYA0	SRS1B_DANRE	srsf1b	245	false	false	Danio rerio	Serine/arginine-rich splicing factor 1B	2:Experimental evidence at transcript level	13.47	1.0000	0.9986	0.00000000000000	4	0	0	4	0	0	5671126.0	0	0			
sp|Q6NYE2|RCC2_DANRE	Q6NYE2	RCC2_DANRE	rcc2	495	false	false	Danio rerio	Protein RCC2 homolog	2:Experimental evidence at transcript level	9.29	1.0000	0.9990	0.00000000000000	4	4	4	6	6	6	1.5558257E7	1.5558257E7	1.5558257E7	15C(57.0215),15C(57.0215)		
sp|Q6NYS8|OST48_DANRE	Q6NYS8	OST48_DANRE	ddost	441	false	false	Danio rerio	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit	2:Experimental evidence at transcript level	8.39	1.0000	0.9990	0.00000000000000	3	3	3	3	3	3	2305489.5	2305489.5	2305489.5			
sp|Q6NZ06|ILF2_DANRE	Q6NZ06	ILF2_DANRE	ilf2	387	false	false	Danio rerio	Interleukin enhancer-binding factor 2 homolog	2:Experimental evidence at transcript level	5.94	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	1078697.6	1078697.6	1078697.6			
sp|Q6NZS4|RTCB_DANRE	Q6NZS4	RTCB_DANRE	rtcb	505	false	false	Danio rerio	RNA-splicing ligase RtcB homolog	2:Experimental evidence at transcript level	1.78	1.0000	0.9965	0.00000000000000	1	1	1	1	1	1	0	0	0			
sp|Q6P026|BAF_DANRE	Q6P026	BAF_DANRE	banf1	90	false	false	Danio rerio	Barrier-to-autointegration factor	1:Experimental evidence at protein level	58.89	1.0000	0.9990	0.00000000000000	7	7	7	8	8	8	1.9144652E7	1.9144652E7	1.9144652E7	3M(15.9949),3M(15.9949),5C(57.0215),8C(57.0215),7M(15.9949),9M(15.9949)		
sp|Q6P0G6|MYL1_DANRE	Q6P0G6	MYL1_DANRE	myl1	190	false	false	Danio rerio	Myosin, light chain 1, alkali; skeletal, fast	2:Experimental evidence at transcript level	4.74	1.0000	0.9990	0.00000000000000	1	0	1	1	0	1	589293.0	0	589293.0			
sp|Q6P0V6|RL8_DANRE	Q6P0V6	RL8_DANRE	rpl8	257	false	false	Danio rerio	60S ribosomal protein L8	1:Experimental evidence at protein level	4.28	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	397588.2	397588.2	397588.2			
sp|Q6P3H7|RBBP4_DANRE	Q6P3H7	RBBP4_DANRE	rbbp4	424	false	false	Danio rerio	Histone-binding protein RBBP4	2:Experimental evidence at transcript level	3.30	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	836996.6	836996.6	836996.6	N-term(42.0106)		
sp|Q6P5M2|SKI8_DANRE	Q6P5M2	SKI8_DANRE	skic8	305	false	false	Danio rerio	SKI8 subunit of superkiller complex protein	2:Experimental evidence at transcript level	2.62	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	3694376.8	3694376.8	3694376.8			
sp|Q6PBI5|RS25_DANRE	Q6PBI5	RS25_DANRE	rps25	124	false	false	Danio rerio	40S ribosomal protein S25	1:Experimental evidence at protein level	15.32	1.0000	0.9989	0.00000000000000	2	2	2	2	2	2	4253701.5	4253701.5	4253701.5			
