Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|Q6PC54|SN25B_DANRE	Q6PC54	SN25B_DANRE	snap25b	203	false	false	Danio rerio	Synaptosomal-associated protein 25-B	2:Experimental evidence at transcript level	14.29	1.0000	0.9990	0.00000000000000	2	0	2	2	0	2	1161945.4	0	1161945.4	2M(15.9949),4M(15.9949)		
sp|Q6PGV1|VA0D1_DANRE	Q6PGV1	VA0D1_DANRE	atp6v0d1	350	false	false	Danio rerio	V-type proton ATPase subunit d 1	1:Experimental evidence at protein level	3.14	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	465528.88	465528.88	465528.88			
sp|Q6PH57|GBB1_DANRE	Q6PH57	GBB1_DANRE	gnb1	340	false	false	Danio rerio	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1	2:Experimental evidence at transcript level	14.71	1.0000	0.9990	0.00000000000000	3	0	3	3	0	3	2864090.5	0	2864090.5	3C(57.0215),7C(57.0215),N-term(42.0106)		
sp|Q6PI20|H33_DANRE	Q6PI20	H33_DANRE	h3f3d	136	false	false	Danio rerio	Histone H3.3	2:Experimental evidence at transcript level	13.24	1.0000	0.9990	0.00000000000000	2	0	0	3	0	0	3.1944432E7	0	0			
sp|Q6PI52|CALM_DANRE	Q6PI52	CALM_DANRE	calm3b	149	false	false	Danio rerio	Calmodulin	2:Experimental evidence at transcript level	20.13	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	2458415.8	2458415.8	2458415.8	N-term(42.0106)		
sp|Q6Q420|RS15A_DANRE	Q6Q420	RS15A_DANRE	rps15a	130	false	false	Danio rerio	40S ribosomal protein S15a	1:Experimental evidence at protein level	15.38	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	951553.8	951553.8	951553.8			
sp|Q71PD7|H2AV_DANRE	Q71PD7	H2AV_DANRE	h2az2a	128	false	false	Danio rerio	Histone H2A.V	2:Experimental evidence at transcript level	42.97	1.0000	0.9990	0.00000000000000	4	0	3	5	0	4	1.27016352E8	0	2.0734472E7			tr|Q0Z946|Q0Z946_DANRE
sp|Q7T356|143BB_DANRE	Q7T356	143BB_DANRE	ywhabb	242	false	false	Danio rerio	14-3-3 protein beta/alpha-B	2:Experimental evidence at transcript level	5.79	1.0000	0.9990	0.00000000000000	2	0	0	1	0	0	1302007.9	0	0			
sp|Q7ZTS4|K1C18_DANRE	Q7ZTS4	K1C18_DANRE	krt18	431	false	false	Danio rerio	Keratin, type I cytoskeletal 18	1:Experimental evidence at protein level	1.62	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	5017582.5	0	0			
sp|Q7ZUY3|H2AX_DANRE	Q7ZUY3	H2AX_DANRE	h2ax	142	false	false	Danio rerio	Histone H2AX	2:Experimental evidence at transcript level	32.39	1.0000	0.9990	0.00000000000000	6	0	6	7	0	7	1.4251896E8	0	1.4251896E8			tr|A0A8M2BA83|A0A8M2BA83_DANRE, tr|A0A8M3ATV1|A0A8M3ATV1_DANRE, tr|A0A8N7TAW0|A0A8N7TAW0_DANRE, tr|A4FVM2|A4FVM2_DANRE, tr|E7EXD7|E7EXD7_DANRE, tr|E7F5W3|E7F5W3_DANRE, tr|F1QTL1|F1QTL1_DANRE, tr|Q4FZZ7|Q4FZZ7_DANRE, tr|Q561S9|Q561S9_DANRE, tr|Q5XJK2|Q5XJK2_DANRE
sp|Q7ZVF9|ACTB2_DANRE	Q7ZVF9	ACTB2_DANRE	actbb	375	false	false	Danio rerio	Actin, cytoplasmic 2	1:Experimental evidence at protein level	46.93	1.0000	0.9990	0.00000000000000	12	1	12	13	1	13	8178482.0	0	8178482.0	12M(15.9949),2C(57.0215),19M(15.9949),7M(15.9949),N-term(42.0106),16C(57.0215)		
sp|Q7ZVI7|ACTB1_DANRE	Q7ZVI7	ACTB1_DANRE	actba	375	false	false	Danio rerio	Actin, cytoplasmic 1	1:Experimental evidence at protein level	42.40	1.0000	0.9990	0.00000000000000	11	0	0	12	0	0	8178482.0	0	0			
sp|Q90473|HSP7C_DANRE	Q90473	HSP7C_DANRE	hspa8	649	false	false	Danio rerio	Heat shock cognate 71 kDa protein	2:Experimental evidence at transcript level	3.39	1.0000	0.9990	0.00000000000000	1	0	1	1	0	1	1467895.0	0	1467895.0	14C(57.0215)		
sp|Q92005|EF1A_DANRE	Q92005	EF1A_DANRE	eef1a	462	false	false	Danio rerio	Elongation factor 1-alpha	2:Experimental evidence at transcript level	12.77	1.0000	0.9990	0.00000000000000	5	2	5	7	3	7	6461454.0	3560231.0	6461454.0			
sp|Q9W6A5|OPSG1_DANRE	Q9W6A5	OPSG1_DANRE	opn1mw1	349	false	false	Danio rerio	Green-sensitive opsin-1	1:Experimental evidence at protein level	4.30	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0			
tr|A0A0R4IBX9|A0A0R4IBX9_DANRE	A0A0R4IBX9	A0A0R4IBX9_DANRE	si:ch73-1a9.3	87	false	false	Danio rerio	Si:ch73-1a9.3	3:Protein inferred from homology	29.89	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	1387466.6	1387466.6	1387466.6			
tr|A0A0R4IFJ7|A0A0R4IFJ7_DANRE	A0A0R4IFJ7	A0A0R4IFJ7_DANRE	fi14g08	417	false	false	Danio rerio	creatine kinase	1:Experimental evidence at protein level	6.24	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0	4M(15.9949)		
tr|A0A0R4IM99|A0A0R4IM99_DANRE	A0A0R4IM99	A0A0R4IM99_DANRE	tpm2	284	false	false	Danio rerio	Tropomyosin 2 (beta)	3:Protein inferred from homology	8.80	1.0000	0.9990	0.00000000000000	5	0	2	3	0	1	4806928.5	0	963931.94			
tr|A0A0R4INI3|A0A0R4INI3_DANRE	A0A0R4INI3	A0A0R4INI3_DANRE	smyhc1	1938	false	false	Danio rerio	Slow myosin heavy chain 1	1:Experimental evidence at protein level	1.03	1.0000	0.9990	0.00000000000000	5	0	0	2	0	0	5328753.0	0	0			
tr|A0A0R4IQM9|A0A0R4IQM9_DANRE	A0A0R4IQM9	A0A0R4IQM9_DANRE	stxbp1a	603	false	false	Danio rerio	Syntaxin-binding protein 1a	3:Protein inferred from homology	1.66	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	227519.61	227519.61	227519.61			
tr|A0A1L6UW63|A0A1L6UW63_DANRE	A0A1L6UW63	A0A1L6UW63_DANRE	zgc:171719	284	false	false	Danio rerio	Tropomyosin 1-1	1:Experimental evidence at protein level	4.93	1.0000	0.9990	0.00000000000000	3	0	0	2	0	0	4452310.0	0	0			
tr|A0A1L6UW65|A0A1L6UW65_DANRE	A0A1L6UW65	A0A1L6UW65_DANRE	tmp4	284	false	false	Danio rerio	Tropomyosin 4-2alpha	2:Experimental evidence at transcript level	8.80	1.0000	0.9990	0.00000000000000	4	0	0	3	0	0	4779010.5	0	0			
tr|A0A2R8Q650|A0A2R8Q650_DANRE	A0A2R8Q650	A0A2R8Q650_DANRE	tpm3	284	false	false	Danio rerio	Tropomyosin 3	3:Protein inferred from homology	4.93	1.0000	0.9990	0.00000000000000	4	0	0	2	0	0	4685906.5	0	0			
tr|A0A2R8QLH1|A0A2R8QLH1_DANRE	A0A2R8QLH1	A0A2R8QLH1_DANRE	rab41	211	false	false	Danio rerio	RAB41, member RAS oncogene family	4:Protein predicted	5.21	1.0000	0.9980	0.00000000000000	1	0	0	1	0	0	591237.2	0	0			
tr|A0A8M1N5M5|A0A8M1N5M5_DANRE	A0A8M1N5M5	A0A8M1N5M5_DANRE	tubb6	447	false	false	Danio rerio	Tubulin beta chain	1:Experimental evidence at protein level	13.65	1.0000	0.9990	0.00000000000000	6	1	1	7	1	1	9509039.0	1072889.4	1072889.4			
tr|A0A8M1N7Z8|A0A8M1N7Z8_DANRE	A0A8M1N7Z8	A0A8M1N7Z8_DANRE	tubb2b	472	false	false	Danio rerio	Tubulin beta chain	1:Experimental evidence at protein level	47.88	1.0000	0.9990	0.00000000000000	22	3	22	26	2	26	1.9466492E7	4352849.0	1.9466492E7	10C(57.0215),11M(15.9949),11M(15.9949),23C(57.0215),26M(15.9949),6C(57.0215),8C(57.0215),2M(15.9949),4C(57.0215),5C(57.0215),7C(57.0215),5M(15.9949),5M(15.9949),8M(15.9949),9M(15.9949)		
tr|A0A8M1NBP6|A0A8M1NBP6_DANRE	A0A8M1NBP6	A0A8M1NBP6_DANRE	myh7l	1936	false	false	Danio rerio	myosin heavy chain 7-like	1:Experimental evidence at protein level	0.41	1.0000	0.9977	0.00000000000000	3	0	0	1	0	0	3290109.5	0	0			
tr|A0A8M1NBY9|A0A8M1NBY9_DANRE	A0A8M1NBY9	A0A8M1NBY9_DANRE	ube2l3b	190	false	false	Danio rerio	ubiquitin-conjugating enzyme E2 L3	1:Experimental evidence at protein level	13.16	1.0000	0.9990	0.00000000000000	1	0	1	1	0	1	156811.12	0	156811.12			
tr|A0A8M1NFX8|A0A8M1NFX8_DANRE	A0A8M1NFX8	A0A8M1NFX8_DANRE	krtt1c19e	473	false	false	Danio rerio	keratin type 1 c19e	1:Experimental evidence at protein level	1.90	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	396807.12	0	0			
tr|A0A8M1P4F7|A0A8M1P4F7_DANRE	A0A8M1P4F7	A0A8M1P4F7_DANRE	hnrnpa3	340	false	false	Danio rerio	heterogeneous nuclear ribonucleoprotein A3	1:Experimental evidence at protein level	4.71	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	189712.6	189712.6	189712.6			
tr|A0A8M1P5N6|A0A8M1P5N6_DANRE	A0A8M1P5N6	A0A8M1P5N6_DANRE	krt4	497	false	false	Danio rerio	keratin 4	1:Experimental evidence at protein level	2.21	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	5843561.0	0	0			
tr|A0A8M1P7E4|A0A8M1P7E4_DANRE	A0A8M1P7E4	A0A8M1P7E4_DANRE	cox5ab	138	false	false	Danio rerio	Cytochrome c oxidase subunit 5A, mitochondrial	1:Experimental evidence at protein level	7.25	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	215753.86	215753.86	215753.86			
tr|A0A8M1P8U9|A0A8M1P8U9_DANRE	A0A8M1P8U9	A0A8M1P8U9_DANRE	si:ch211-114n24.6	451	false	false	Danio rerio	Tubulin alpha chain	3:Protein inferred from homology	45.45	1.0000	0.9990	0.00000000000000	17	0	5	22	0	6	2.7822986E7	0	2.1925588E7	15C(57.0215),15C(57.0215),22M(15.9949),15C(57.0215),22M(15.9949),8C(57.0215),9C(57.0215),9C(57.0215)		
tr|A0A8M1PUI6|A0A8M1PUI6_DANRE	A0A8M1PUI6	A0A8M1PUI6_DANRE	si:dkey-23a13.9	201	false	false	Danio rerio	histone H1-like	3:Protein inferred from homology	13.43	1.0000	0.9990	0.00000000000000	6	0	0	4	0	0	1.636035E7	0	0			tr|A0A8N7TF89|A0A8N7TF89_DANRE, tr|A0A8N7URG1|A0A8N7URG1_DANRE
tr|A0A8M1RLA4|A0A8M1RLA4_DANRE	A0A8M1RLA4	A0A8M1RLA4_DANRE	si:ch73-36p18.1	204	false	false	Danio rerio	histone H1-like	3:Protein inferred from homology	17.65	1.0000	0.9990	0.00000000000000	7	0	2	5	0	2	1.8316768E7	0	6554420.5			tr|A0A8M1RS22|A0A8M1RS22_DANRE
tr|A0A8M1RSM5|A0A8M1RSM5_DANRE	A0A8M1RSM5	A0A8M1RSM5_DANRE	si:ch73-368j24.12	201	false	false	Danio rerio	histone H1-like	3:Protein inferred from homology	21.39	1.0000	0.9990	0.00000000000000	8	0	7	8	0	8	1.636035E7	0	1.636035E7	N-term(42.0106),N-term(42.0106)		tr|A0A8M2BG38|A0A8M2BG38_DANRE
tr|A0A8M2B1U6|A0A8M2B1U6_DANRE	A0A8M2B1U6	A0A8M2B1U6_DANRE	dpysl2b	643	false	false	Danio rerio	dihydropyrimidinase-related protein 2 isoform X1	1:Experimental evidence at protein level	4.35	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	1247315.6	1247315.6	1247315.6	14M(15.9949)		
tr|A0A8M2B284|A0A8M2B284_DANRE	A0A8M2B284	A0A8M2B284_DANRE	magi1b	1625	false	false	Danio rerio	membrane-associated guanylate kinase, WW and PDZ domain-containing protein 1 isoform X1	1:Experimental evidence at protein level	0.92	1.0000	0.9978	0.00000000000000	1	1	1	1	1	1	269580.3	269580.3	269580.3			
tr|A0A8M2B2Q3|A0A8M2B2Q3_DANRE	A0A8M2B2Q3	A0A8M2B2Q3_DANRE	atp2a1l	993	false	false	Danio rerio	Calcium-transporting ATPase	1:Experimental evidence at protein level	2.82	1.0000	0.9982	0.00000000000000	2	0	0	2	0	0	1878245.2	0	0			
tr|A0A8M2B343|A0A8M2B343_DANRE	A0A8M2B343	A0A8M2B343_DANRE	rps24	133	false	false	Danio rerio	40S ribosomal protein S24	1:Experimental evidence at protein level	9.02	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	468889.9	468889.9	468889.9			
tr|A0A8M2B7H0|A0A8M2B7H0_DANRE	A0A8M2B7H0	A0A8M2B7H0_DANRE	apobb.1	3739	false	false	Danio rerio	apolipoprotein Bb, tandem duplicate 1 isoform X1	1:Experimental evidence at protein level	0.29	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	576287.3	576287.3	576287.3			
tr|A0A8M2B848|A0A8M2B848_DANRE	A0A8M2B848	A0A8M2B848_DANRE	atp2a2b	1041	false	false	Danio rerio	Calcium-transporting ATPase	1:Experimental evidence at protein level	1.25	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	246416.77	0	0			
tr|A0A8M2BB12|A0A8M2BB12_DANRE	A0A8M2BB12	A0A8M2BB12_DANRE	phb	309	false	false	Danio rerio	Prohibitin	1:Experimental evidence at protein level	13.92	1.0000	0.9990	0.00000000000000	3	3	3	4	4	4	4843318.5	4843318.5	4843318.5			
tr|A0A8M2BB25|A0A8M2BB25_DANRE	A0A8M2BB25	A0A8M2BB25_DANRE	atp6v0a1a	840	false	false	Danio rerio	V-type proton ATPase subunit a	1:Experimental evidence at protein level	1.07	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	784060.2	0	0			
tr|A0A8M2BEA2|A0A8M2BEA2_DANRE	A0A8M2BEA2	A0A8M2BEA2_DANRE	vdac3	319	false	false	Danio rerio	voltage-dependent anion-selective channel protein 3 isoform X1	1:Experimental evidence at protein level	26.65	1.0000	0.9990	0.00000000000000	8	8	8	7	7	7	6576531.0	6576531.0	6576531.0			
tr|A0A8M2BI26|A0A8M2BI26_DANRE	A0A8M2BI26	A0A8M2BI26_DANRE	si:dkey-108k21.21	271	false	false	Danio rerio	histone H1-like	1:Experimental evidence at protein level	13.28	1.0000	0.9990	0.00000000000000	7	0	0	5	0	0	1.8316768E7	0	0			
tr|A0A8M3AYX3|A0A8M3AYX3_DANRE	A0A8M3AYX3	A0A8M3AYX3_DANRE	atp6v0a1b	868	false	false	Danio rerio	V-type proton ATPase subunit a	1:Experimental evidence at protein level	2.30	1.0000	0.9990	0.00000000000000	3	2	3	2	1	2	3779927.2	2995867.0	3779927.2	7M(15.9949)		
tr|A0A8M3B3U9|A0A8M3B3U9_DANRE	A0A8M3B3U9	A0A8M3B3U9_DANRE	si:ch1073-153i20.4	201	false	false	Danio rerio	histone H1-like	3:Protein inferred from homology	13.43	1.0000	0.9990	0.00000000000000	6	0	0	4	0	0	1.636035E7	0	0			
tr|A0A8M6YYI1|A0A8M6YYI1_DANRE	A0A8M6YYI1	A0A8M6YYI1_DANRE	si:dkey-261m9.12	199	false	false	Danio rerio	histone H1-like	1:Experimental evidence at protein level	20.60	1.0000	0.9990	0.00000000000000	8	1	3	8	1	5	2.209888E7	1378648.5	1.0516169E7	N-term(42.0106),N-term(42.0106),N-term(42.0106)		
tr|A0A8M6Z1M4|A0A8M6Z1M4_DANRE	A0A8M6Z1M4	A0A8M6Z1M4_DANRE	LOC570405	242	false	false	Danio rerio	histone H3-like	3:Protein inferred from homology	31.40	1.0000	0.9990	0.00000000000000	12	0	12	17	0	17	6.5028364E7	0	6.5028364E7	5M(15.9949),5M(15.9949),5M(15.9949),6M(15.9949),6M(15.9949)		
tr|A0A8M6Z292|A0A8M6Z292_DANRE	A0A8M6Z292	A0A8M6Z292_DANRE	nme2b.1	164	false	false	Danio rerio	Nucleoside diphosphate kinase	1:Experimental evidence at protein level	17.68	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	1057000.2	1057000.2	1057000.2			
tr|A0A8M6Z2B4|A0A8M6Z2B4_DANRE	A0A8M6Z2B4	A0A8M6Z2B4_DANRE	ckba	385	false	false	Danio rerio	creatine kinase	1:Experimental evidence at protein level	8.83	1.0000	0.9927	0.00027901785714	3	0	0	2	0	0	2426395.2	0	0			
tr|A0A8M6Z7Z5|A0A8M6Z7Z5_DANRE	A0A8M6Z7Z5	A0A8M6Z7Z5_DANRE	LOC569982	200	false	false	Danio rerio	histone H1-like	3:Protein inferred from homology	14.50	1.0000	0.9990	0.00000000000000	3	0	3	2	0	2	2957024.5	0	2957024.5	N-term(42.0106)		tr|A4QN90|A4QN90_DANRE
tr|A0A8M9PJW6|A0A8M9PJW6_DANRE	A0A8M9PJW6	A0A8M9PJW6_DANRE	wu:fd14a01	1936	false	false	Danio rerio	myosin heavy chain, fast skeletal muscle	1:Experimental evidence at protein level	6.51	1.0000	0.9990	0.00000000000000	16	0	3	10	0	2	6276830.0	0	3855995.0	5M(15.9949)		
