Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|P07339|CATD_HUMAN	P07339	CATD_HUMAN	CTSD	412	false	false	Homo sapiens	Cathepsin D	1:Experimental evidence at protein level	4.61	1.0000	0.9990	0.00000000000000	3	2	3	2	1	2	1406575.1	1406575.1	1406575.1			
sp|P10599|THIO_HUMAN	P10599	THIO_HUMAN	TXN	105	false	false	Homo sapiens	Thioredoxin	1:Experimental evidence at protein level	12.38	1.0000	0.9990	0.00000000000000	2	2	2	1	1	1	2302497.5	2302497.5	2302497.5	1C(57.0215)		
sp|P13104|TPM1_DANRE	P13104	TPM1_DANRE	tpma	284	false	false	Danio rerio	Tropomyosin alpha-1 chain	2:Experimental evidence at transcript level	23.24	1.0000	0.9990	0.00000000000000	9	2	9	9	2	9	2.2857292E7	2622485.0	2.2857292E7			
sp|P13645|K1C10_HUMAN	P13645	K1C10_HUMAN	KRT10	584	false	false	Homo sapiens	Keratin, type I cytoskeletal 10	1:Experimental evidence at protein level	61.82	1.0000	0.9990	0.00000000000000	36	29	36	60	52	60	8.4374413E8	6.4815654E8	8.4374413E8	10C(57.0215),10C(57.0215),11M(15.9949),11M(15.9949),14M(15.9949),26M(15.9949),2C(57.0215),3M(15.9949),5C(57.0215),5C(57.0215),5M(15.9949),5M(15.9949),5M(15.9949),5M(15.9949),5M(15.9949),6M(15.9949),7C(57.0215)		
sp|P35527|K1C9_HUMAN	P35527	K1C9_HUMAN	KRT9	623	false	false	Homo sapiens	Keratin, type I cytoskeletal 9	1:Experimental evidence at protein level	62.60	1.0000	0.9990	0.00000000000000	34	33	33	48	48	48	4.23920512E8	3.52424448E8	3.52424448E8	15M(15.9949),1M(15.9949),2C(57.0215),2C(57.0215),7M(15.9949),3M(15.9949),5C(57.0215),5C(57.0215),5M(15.9949),5M(15.9949),5M(15.9949),5M(15.9949),5M(15.9949),8M(15.9949)		
sp|P35908|K22E_HUMAN	P35908	K22E_HUMAN	KRT2	639	false	false	Homo sapiens	Keratin, type II cytoskeletal 2 epidermal	1:Experimental evidence at protein level	85.13	1.0000	0.9990	0.00000000000000	51	45	48	72	65	68	8.6838771E8	2.82923584E8	2.82923584E8	10M(15.9949),1M(15.9949),23M(15.9949),23M(15.9949),6M(15.9949),7C(57.0215),7C(57.0215),7M(15.9949),7M(15.9949),8C(57.0215),8C(57.0215),8C(57.0215),8M(15.9949),9M(15.9949),9M(15.9949),N-term(42.0106),2C(57.0215),6C(57.0215)		
sp|P61626|LYSC_HUMAN	P61626	LYSC_HUMAN	LYZ	148	false	false	Homo sapiens	Lysozyme C	1:Experimental evidence at protein level	27.03	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	6070747.5	6070747.5	6070747.5	12C(57.0215),26C(57.0215),8C(57.0215)		
sp|P62084|RS7_DANRE	P62084	RS7_DANRE	rps7	194	false	false	Danio rerio	40S ribosomal protein S7	1:Experimental evidence at protein level	6.19	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	1148837.6	1148837.6	1148837.6			
sp|P68871|HBB_HUMAN	P68871	HBB_HUMAN	HBB	147	false	false	Homo sapiens	Hemoglobin subunit beta	1:Experimental evidence at protein level	15.65	1.0000	0.9986	0.00000000000000	2	2	2	2	2	2	4216341.0	4216341.0	4216341.0			
sp|P79735|RAN_DANRE	P79735	RAN_DANRE	ran	215	false	false	Danio rerio	GTP-binding nuclear protein Ran	2:Experimental evidence at transcript level	9.77	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	6422322.0	6422322.0	6422322.0	N-term(42.0106)		
sp|Q06830|PRDX1_HUMAN	Q06830	PRDX1_HUMAN	PRDX1	199	false	false	Homo sapiens	Peroxiredoxin-1	1:Experimental evidence at protein level	20.60	1.0000	0.9984	0.00000000000000	4	2	2	4	2	2	5217432.0	2483045.0	2483045.0			
sp|Q1JPX3|SYFA_DANRE	Q1JPX3	SYFA_DANRE	farsa	497	false	false	Danio rerio	Phenylalanine--tRNA ligase alpha subunit	2:Experimental evidence at transcript level	2.41	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0	N-term(42.0106)		
sp|Q1L8L9|KAD2_DANRE	Q1L8L9	KAD2_DANRE	ak2	241	false	false	Danio rerio	Adenylate kinase 2, mitochondrial	2:Experimental evidence at transcript level	6.22	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	1265968.2	1265968.2	1265968.2	N-term(42.0106)		
sp|Q32LQ4|BHMT1_DANRE	Q32LQ4	BHMT1_DANRE	bhmt	400	false	false	Danio rerio	Betaine--homocysteine S-methyltransferase 1	2:Experimental evidence at transcript level	2.50	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0			
sp|Q58EE9|GFAP_DANRE	Q58EE9	GFAP_DANRE	gfap	444	false	false	Danio rerio	Glial fibrillary acidic protein	1:Experimental evidence at protein level	4.05	1.0000	0.9990	0.00000000000000	2	0	0	2	0	0	2.0152428E7	0	0			
sp|Q58EG2|ERLN1_DANRE	Q58EG2	ERLN1_DANRE	erlin1	342	false	false	Danio rerio	Erlin-1	2:Experimental evidence at transcript level	6.43	1.0000	0.9989	0.00000000000000	2	1	2	2	1	2	1598490.0	832687.2	1598490.0			
sp|Q5MJ86|G3P2_DANRE	Q5MJ86	G3P2_DANRE	gapdh-2	335	false	false	Danio rerio	Glyceraldehyde-3-phosphate dehydrogenase 2	2:Experimental evidence at transcript level	8.36	1.0000	0.9990	0.00000000000000	3	2	3	2	2	2	3118376.0	1866952.0	3118376.0	13C(57.0215),13C(57.0215)		
sp|Q5PRD0|143BA_DANRE	Q5PRD0	143BA_DANRE	ywhaba	244	false	false	Danio rerio	14-3-3 protein beta/alpha-A	2:Experimental evidence at transcript level	9.02	1.0000	0.9990	0.00000000000000	2	0	2	2	0	2	6131035.0	0	6131035.0			
sp|Q5RGV1|IMDH3_DANRE	Q5RGV1	IMDH3_DANRE	impdh1b	514	false	false	Danio rerio	Inosine-5'-monophosphate dehydrogenase 1b	2:Experimental evidence at transcript level	2.14	1.0000	0.9990	0.00000000000000	1	0	1	1	0	1	0	0	0			
sp|Q5TZ66|SN25A_DANRE	Q5TZ66	SN25A_DANRE	snap25a	204	false	false	Danio rerio	Synaptosomal-associated protein 25-A	2:Experimental evidence at transcript level	6.86	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	1172239.8	0	0			
sp|Q5XJ10|G3P_DANRE	Q5XJ10	G3P_DANRE	gapdh	333	false	false	Danio rerio	Glyceraldehyde-3-phosphate dehydrogenase	2:Experimental evidence at transcript level	8.41	1.0000	0.9990	0.00000000000000	4	3	3	2	2	2	5164311.5	4807773.0	4807773.0			
sp|Q66I73|MLRSB_DANRE	Q66I73	MLRSB_DANRE	mylpfb	170	false	false	Danio rerio	Myosin regulatory light chain 2, skeletal muscle isoform B	2:Experimental evidence at transcript level	14.71	1.0000	0.9990	0.00000000000000	3	0	0	3	0	0	6111134.0	0	0			
sp|Q6DEM5|TIM8A_DANRE	Q6DEM5	TIM8A_DANRE	timm8a	90	false	false	Danio rerio	Mitochondrial import inner membrane translocase subunit Tim8 A	3:Protein inferred from homology	12.22	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	1638966.8	1638966.8	1638966.8			
sp|Q6DGJ3|TIM13_DANRE	Q6DGJ3	TIM13_DANRE	timm13	95	false	false	Danio rerio	Mitochondrial import inner membrane translocase subunit Tim13	3:Protein inferred from homology	14.74	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	956301.1	956301.1	956301.1			
sp|Q6NWF6|K2C8_DANRE	Q6NWF6	K2C8_DANRE	krt8	520	false	false	Danio rerio	Keratin, type II cytoskeletal 8	1:Experimental evidence at protein level	7.12	1.0000	0.9990	0.00000000000000	6	0	1	7	0	1	3.9588876E7	0	6424310.5			
sp|Q6NYA0|SRS1B_DANRE	Q6NYA0	SRS1B_DANRE	srsf1b	245	false	false	Danio rerio	Serine/arginine-rich splicing factor 1B	2:Experimental evidence at transcript level	8.16	1.0000	0.9986	0.00000000000000	2	0	0	2	0	0	1639710.6	0	0			
sp|Q6NYS8|OST48_DANRE	Q6NYS8	OST48_DANRE	ddost	441	false	false	Danio rerio	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit	2:Experimental evidence at transcript level	2.49	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	449902.88	449902.88	449902.88			
sp|Q6P026|BAF_DANRE	Q6P026	BAF_DANRE	banf1	90	false	false	Danio rerio	Barrier-to-autointegration factor	1:Experimental evidence at protein level	40.00	1.0000	0.9990	0.00000000000000	3	3	3	4	4	4	5015037.5	5015037.5	5015037.5	3M(15.9949),5C(57.0215),8C(57.0215)		
sp|Q6P0G6|MYL1_DANRE	Q6P0G6	MYL1_DANRE	myl1	190	false	false	Danio rerio	Myosin, light chain 1, alkali; skeletal, fast	2:Experimental evidence at transcript level	4.21	1.0000	0.9990	0.00000000000000	1	0	1	1	0	1	912919.7	0	912919.7			
sp|Q6P0V6|RL8_DANRE	Q6P0V6	RL8_DANRE	rpl8	257	false	false	Danio rerio	60S ribosomal protein L8	1:Experimental evidence at protein level	4.28	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	851186.25	851186.25	851186.25			
sp|Q6P2U9|CSN3_DANRE	Q6P2U9	CSN3_DANRE	cops3	423	false	false	Danio rerio	COP9 signalosome complex subunit 3	2:Experimental evidence at transcript level	2.84	1.0000	0.9989	0.00000000000000	1	1	1	1	1	1	570942.56	570942.56	570942.56	N-term(42.0106)		
sp|Q6PBK3|RS28_DANRE	Q6PBK3	RS28_DANRE	rps28	69	false	false	Danio rerio	40S ribosomal protein S28	1:Experimental evidence at protein level	23.19	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	481031.75	481031.75	481031.75			
sp|Q6PBY1|RS3A_DANRE	Q6PBY1	RS3A_DANRE	rps3a	267	false	false	Danio rerio	40S ribosomal protein S3a	1:Experimental evidence at protein level	6.37	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0			
sp|Q6PC54|SN25B_DANRE	Q6PC54	SN25B_DANRE	snap25b	203	false	false	Danio rerio	Synaptosomal-associated protein 25-B	2:Experimental evidence at transcript level	6.90	1.0000	0.9990	0.00000000000000	1	0	1	1	0	1	1172239.8	0	1172239.8	4M(15.9949)		
sp|Q6PGV1|VA0D1_DANRE	Q6PGV1	VA0D1_DANRE	atp6v0d1	350	false	false	Danio rerio	V-type proton ATPase subunit d 1	1:Experimental evidence at protein level	3.14	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	847794.5	847794.5	847794.5			
sp|Q6PH57|GBB1_DANRE	Q6PH57	GBB1_DANRE	gnb1	340	false	false	Danio rerio	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1	2:Experimental evidence at transcript level	9.41	1.0000	0.9990	0.00000000000000	3	0	3	2	0	2	1623544.0	0	1623544.0	3C(57.0215),7C(57.0215),N-term(42.0106)		
sp|Q6PI20|H33_DANRE	Q6PI20	H33_DANRE	h3f3d	136	false	false	Danio rerio	Histone H3.3	2:Experimental evidence at transcript level	25.00	1.0000	0.9990	0.00000000000000	4	0	0	6	0	0	8.0692403E8	0	0			
sp|Q6PI52|CALM_DANRE	Q6PI52	CALM_DANRE	calm3b	149	false	false	Danio rerio	Calmodulin	2:Experimental evidence at transcript level	20.13	1.0000	0.9990	0.00000000000000	3	3	3	4	4	4	1.7997818E7	1.7997818E7	1.7997818E7	N-term(42.0106),N-term(42.0106),N-term(42.0106)		
sp|Q71PD7|H2AV_DANRE	Q71PD7	H2AV_DANRE	h2az2a	128	false	false	Danio rerio	Histone H2A.V	2:Experimental evidence at transcript level	31.25	1.0000	0.9990	0.00000000000000	5	0	4	5	0	4	9.5760544E7	0	4.9797184E7			tr|Q0Z946|Q0Z946_DANRE
sp|Q7SXP4|SRS1A_DANRE	Q7SXP4	SRS1A_DANRE	srsf1a	257	false	false	Danio rerio	Serine/arginine-rich splicing factor 1A	2:Experimental evidence at transcript level	7.78	1.0000	0.9990	0.00000000000000	2	0	2	2	0	2	1639710.6	0	1639710.6			
sp|Q7T356|143BB_DANRE	Q7T356	143BB_DANRE	ywhabb	242	false	false	Danio rerio	14-3-3 protein beta/alpha-B	2:Experimental evidence at transcript level	9.09	1.0000	0.9990	0.00000000000000	2	0	0	2	0	0	6131035.0	0	0			
sp|Q7ZTS4|K1C18_DANRE	Q7ZTS4	K1C18_DANRE	krt18	431	false	false	Danio rerio	Keratin, type I cytoskeletal 18	1:Experimental evidence at protein level	1.62	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	1.94080816E8	0	0			
sp|Q7ZUY3|H2AX_DANRE	Q7ZUY3	H2AX_DANRE	h2ax	142	false	false	Danio rerio	Histone H2AX	2:Experimental evidence at transcript level	34.51	1.0000	0.9990	0.00000000000000	5	0	5	7	0	7	8.076169E8	0	8.076169E8			tr|A0A8M2BA83|A0A8M2BA83_DANRE, tr|A0A8M3ATV1|A0A8M3ATV1_DANRE, tr|A0A8N7TAW0|A0A8N7TAW0_DANRE, tr|A4FVM2|A4FVM2_DANRE, tr|E7EXD7|E7EXD7_DANRE, tr|E7F5W3|E7F5W3_DANRE, tr|F1QTL1|F1QTL1_DANRE, tr|Q4FZZ7|Q4FZZ7_DANRE, tr|Q561S9|Q561S9_DANRE, tr|Q5XJK2|Q5XJK2_DANRE
sp|Q7ZVF9|ACTB2_DANRE	Q7ZVF9	ACTB2_DANRE	actbb	375	false	false	Danio rerio	Actin, cytoplasmic 2	1:Experimental evidence at protein level	56.53	1.0000	0.9990	0.00000000000000	16	1	16	23	2	23	1.18806976E8	0	1.18806976E8	10M(15.9949),14M(15.9949),1M(15.9949),5M(15.9949),6M(15.9949),7M(15.9949),N-term(42.0106),15M(15.9949),16C(57.0215),N-term(42.0106),16C(57.0215)		
sp|Q7ZVI7|ACTB1_DANRE	Q7ZVI7	ACTB1_DANRE	actba	375	false	false	Danio rerio	Actin, cytoplasmic 1	1:Experimental evidence at protein level	52.00	1.0000	0.9990	0.00000000000000	15	0	0	21	0	0	1.18806976E8	0	0			
sp|Q8JGR4|RL24_DANRE	Q8JGR4	RL24_DANRE	rpl24	157	false	false	Danio rerio	60S ribosomal protein L24	2:Experimental evidence at transcript level	8.28	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	535872.56	535872.56	535872.56			
sp|Q90473|HSP7C_DANRE	Q90473	HSP7C_DANRE	hspa8	649	false	false	Danio rerio	Heat shock cognate 71 kDa protein	2:Experimental evidence at transcript level	5.70	1.0000	0.9990	0.00000000000000	3	0	2	3	0	2	1.1248427E7	0	1.0009117E7			
sp|Q92005|EF1A_DANRE	Q92005	EF1A_DANRE	eef1a	462	false	false	Danio rerio	Elongation factor 1-alpha	2:Experimental evidence at transcript level	11.04	1.0000	0.9990	0.00000000000000	4	1	4	3	1	3	1.2364002E7	0	1.2364002E7			
sp|Q9I8V0|PRV2_DANRE	Q9I8V0	PRV2_DANRE	pvalb2	109	false	false	Danio rerio	Parvalbumin-2	3:Protein inferred from homology	22.94	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	9246450.0	9246450.0	9246450.0	N-term(42.0106)		
sp|Q9NSB2|KRT84_HUMAN	Q9NSB2	KRT84_HUMAN	KRT84	600	false	false	Homo sapiens	Keratin, type II cuticular Hb4	2:Experimental evidence at transcript level	2.67	1.0000	0.9982	0.00000000000000	3	0	0	3	0	0	2.1652328E7	0	0			
sp|Q9PVK4|LDHBA_DANRE	Q9PVK4	LDHBA_DANRE	ldhba	334	false	false	Danio rerio	L-lactate dehydrogenase B-A chain	2:Experimental evidence at transcript level	8.08	1.0000	0.9990	0.00000000000000	2	1	2	2	1	2	0	0	0			
sp|Q9PVK5|LDHA_DANRE	Q9PVK5	LDHA_DANRE	ldha	333	false	false	Danio rerio	L-lactate dehydrogenase A chain	2:Experimental evidence at transcript level	3.60	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	0	0	0			
sp|Q9W6A9|OP1S1_DANRE	Q9W6A9	OP1S1_DANRE	opn1sw1	336	false	false	Danio rerio	Opsin-1, short-wave-sensitive 1	1:Experimental evidence at protein level	2.98	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	1674663.2	1674663.2	1674663.2			
tr|A0A0R4IBX9|A0A0R4IBX9_DANRE	A0A0R4IBX9	A0A0R4IBX9_DANRE	si:ch73-1a9.3	87	false	false	Danio rerio	Si:ch73-1a9.3	3:Protein inferred from homology	32.18	1.0000	0.9990	0.00000000000000	4	4	4	6	6	6	2.7691104E7	2.7691104E7	2.7691104E7			
tr|A0A0R4IC20|A0A0R4IC20_DANRE	A0A0R4IC20	A0A0R4IC20_DANRE	si:ch211-276i12.9	167	false	false	Danio rerio	Si:ch211-276i12.9	4:Protein predicted	5.39	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	496183.16	496183.16	496183.16			
tr|A0A0R4IKF0|A0A0R4IKF0_DANRE	A0A0R4IKF0	A0A0R4IKF0_DANRE	wu:fb66d03	257	false	false	Danio rerio	Apolipoprotein A-Ib	1:Experimental evidence at protein level	4.28	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	908462.2	908462.2	908462.2			
tr|A0A0R4IM99|A0A0R4IM99_DANRE	A0A0R4IM99	A0A0R4IM99_DANRE	tpm2	284	false	false	Danio rerio	Tropomyosin 2 (beta)	3:Protein inferred from homology	18.31	1.0000	0.9990	0.00000000000000	8	1	4	7	0	3	1.9963886E7	869404.06	3334237.5			
tr|A0A0R4INI3|A0A0R4INI3_DANRE	A0A0R4INI3	A0A0R4INI3_DANRE	smyhc1	1938	false	false	Danio rerio	Slow myosin heavy chain 1	1:Experimental evidence at protein level	8.77	1.0000	0.9990	0.00000000000000	18	3	7	17	3	6	3.4966228E7	1187507.5	2.087213E7			
tr|A0A0R4IPV5|A0A0R4IPV5_DANRE	A0A0R4IPV5	A0A0R4IPV5_DANRE	psmb3	509	false	false	Danio rerio	Protein disulfide-isomerase	1:Experimental evidence at protein level	6.09	1.0000	0.9990	0.00000000000000	2	2	2	3	3	3	3753944.5	3753944.5	3753944.5			
