Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|Q58EE9|GFAP_DANRE	Q58EE9	GFAP_DANRE	gfap	444	false	false	Danio rerio	Glial fibrillary acidic protein	1:Experimental evidence at protein level	4.05	1.0000	0.9990	0.00000000000000	3	0	0	2	0	0	4.590132E7	0	0			
sp|Q58EG2|ERLN1_DANRE	Q58EG2	ERLN1_DANRE	erlin1	342	false	false	Danio rerio	Erlin-1	2:Experimental evidence at transcript level	6.43	1.0000	0.9989	0.00000000000000	2	1	2	2	1	2	1766962.5	848569.4	1766962.5			
sp|Q5D018|RBM8A_DANRE	Q5D018	RBM8A_DANRE	rbm8a	174	false	false	Danio rerio	RNA-binding protein 8A	2:Experimental evidence at transcript level	10.92	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	1256034.4	1256034.4	1256034.4			
sp|Q5MJ86|G3P2_DANRE	Q5MJ86	G3P2_DANRE	gapdh-2	335	false	false	Danio rerio	Glyceraldehyde-3-phosphate dehydrogenase 2	2:Experimental evidence at transcript level	23.58	1.0000	0.9990	0.00000000000000	7	5	7	5	5	5	9102572.0	6605311.0	9102572.0	13C(57.0215),13C(57.0215),4M(15.9949),N-term(42.0106),4C(57.0215)		
sp|Q5PRD0|143BA_DANRE	Q5PRD0	143BA_DANRE	ywhaba	244	false	false	Danio rerio	14-3-3 protein beta/alpha-A	2:Experimental evidence at transcript level	3.28	1.0000	0.9990	0.00000000000000	3	1	3	1	0	1	1.2942708E7	5060405.0	1.2942708E7			
sp|Q5TZ66|SN25A_DANRE	Q5TZ66	SN25A_DANRE	snap25a	204	false	false	Danio rerio	Synaptosomal-associated protein 25-A	2:Experimental evidence at transcript level	14.22	1.0000	0.9990	0.00000000000000	2	0	0	3	0	0	5132722.0	0	0			
sp|Q5XJ10|G3P_DANRE	Q5XJ10	G3P_DANRE	gapdh	333	false	false	Danio rerio	Glyceraldehyde-3-phosphate dehydrogenase	2:Experimental evidence at transcript level	8.41	1.0000	0.9990	0.00000000000000	4	2	2	2	2	2	7007966.5	1648165.8	1648165.8			
sp|Q642H9|RS4X_DANRE	Q642H9	RS4X_DANRE	rps4x	263	false	false	Danio rerio	40S ribosomal protein S4, X isoform	1:Experimental evidence at protein level	3.42	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	1350199.9	1350199.9	1350199.9			
sp|Q66I73|MLRSB_DANRE	Q66I73	MLRSB_DANRE	mylpfb	170	false	false	Danio rerio	Myosin regulatory light chain 2, skeletal muscle isoform B	2:Experimental evidence at transcript level	7.65	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	0	0	0			
sp|Q6DGY7|CRGNB_DANRE	Q6DGY7	CRGNB_DANRE	crygnb	183	false	false	Danio rerio	Gamma-crystallin N-B	2:Experimental evidence at transcript level	19.13	1.0000	0.9990	0.00000000000000	4	4	4	3	3	3	7041681.0	7041681.0	7041681.0	6C(57.0215)		
sp|Q6DI05|SUMO3_DANRE	Q6DI05	SUMO3_DANRE	sumo3	94	false	false	Danio rerio	Small ubiquitin-related modifier 3	3:Protein inferred from homology	12.77	1.0000	0.9990	0.00000000000000	1	0	1	1	0	1	1095102.0	0	1095102.0			sp|Q6NV25|SMO3L_DANRE
sp|Q6NUW5|AN32E_DANRE	Q6NUW5	AN32E_DANRE	anp32e	250	false	false	Danio rerio	Acidic leucine-rich nuclear phosphoprotein 32 family member E	1:Experimental evidence at protein level	7.60	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0			
sp|Q6NWF6|K2C8_DANRE	Q6NWF6	K2C8_DANRE	krt8	520	false	false	Danio rerio	Keratin, type II cytoskeletal 8	1:Experimental evidence at protein level	6.73	1.0000	0.9990	0.00000000000000	7	0	1	6	0	1	6.005374E7	0	8007215.5			
sp|Q6NYA0|SRS1B_DANRE	Q6NYA0	SRS1B_DANRE	srsf1b	245	false	false	Danio rerio	Serine/arginine-rich splicing factor 1B	2:Experimental evidence at transcript level	13.06	1.0000	0.9986	0.00000000000000	3	0	0	3	0	0	6013464.5	0	0			
sp|Q6NYE2|RCC2_DANRE	Q6NYE2	RCC2_DANRE	rcc2	495	false	false	Danio rerio	Protein RCC2 homolog	2:Experimental evidence at transcript level	2.22	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	778062.4	778062.4	778062.4			
sp|Q6NYS8|OST48_DANRE	Q6NYS8	OST48_DANRE	ddost	441	false	false	Danio rerio	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit	2:Experimental evidence at transcript level	2.49	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	475934.9	475934.9	475934.9			
sp|Q6P026|BAF_DANRE	Q6P026	BAF_DANRE	banf1	90	false	false	Danio rerio	Barrier-to-autointegration factor	1:Experimental evidence at protein level	40.00	1.0000	0.9990	0.00000000000000	3	3	3	4	4	4	4977946.5	4977946.5	4977946.5	3M(15.9949),5C(57.0215),8C(57.0215)		
sp|Q6P0G6|MYL1_DANRE	Q6P0G6	MYL1_DANRE	myl1	190	false	false	Danio rerio	Myosin, light chain 1, alkali; skeletal, fast	2:Experimental evidence at transcript level	4.21	1.0000	0.9990	0.00000000000000	1	0	1	1	0	1	1145099.1	0	1145099.1			
sp|Q6P0V6|RL8_DANRE	Q6P0V6	RL8_DANRE	rpl8	257	false	false	Danio rerio	60S ribosomal protein L8	1:Experimental evidence at protein level	4.28	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	1755649.8	1755649.8	1755649.8			
sp|Q6PBK3|RS28_DANRE	Q6PBK3	RS28_DANRE	rps28	69	false	false	Danio rerio	40S ribosomal protein S28	1:Experimental evidence at protein level	17.39	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0			
sp|Q6PBW5|RP65A_DANRE	Q6PBW5	RP65A_DANRE	rpe65a	531	false	false	Danio rerio	Retinoid isomerohydrolase	2:Experimental evidence at transcript level	3.20	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	339360.38	339360.38	339360.38			
sp|Q6PBY1|RS3A_DANRE	Q6PBY1	RS3A_DANRE	rps3a	267	false	false	Danio rerio	40S ribosomal protein S3a	1:Experimental evidence at protein level	11.61	1.0000	0.9990	0.00000000000000	3	3	3	2	2	2	1751259.8	1751259.8	1751259.8	2C(57.0215)		
sp|Q6PC54|SN25B_DANRE	Q6PC54	SN25B_DANRE	snap25b	203	false	false	Danio rerio	Synaptosomal-associated protein 25-B	2:Experimental evidence at transcript level	14.29	1.0000	0.9990	0.00000000000000	3	1	3	3	0	3	5515398.0	382676.25	5515398.0	2M(15.9949),4M(15.9949),4M(15.9949)		
sp|Q6PGV1|VA0D1_DANRE	Q6PGV1	VA0D1_DANRE	atp6v0d1	350	false	false	Danio rerio	V-type proton ATPase subunit d 1	1:Experimental evidence at protein level	3.14	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	1253880.5	1253880.5	1253880.5			
sp|Q6PH57|GBB1_DANRE	Q6PH57	GBB1_DANRE	gnb1	340	false	false	Danio rerio	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1	2:Experimental evidence at transcript level	13.82	1.0000	0.9990	0.00000000000000	4	0	4	3	0	3	5993747.0	0	5993747.0	15C(57.0215),7C(57.0215),N-term(42.0106)		
sp|Q6PI20|H33_DANRE	Q6PI20	H33_DANRE	h3f3d	136	false	false	Danio rerio	Histone H3.3	2:Experimental evidence at transcript level	52.94	1.0000	0.9990	0.00000000000000	10	2	2	10	2	2	2.22620083E9	0	0	27C(57.0215),31C(57.0215)		
sp|Q6PI52|CALM_DANRE	Q6PI52	CALM_DANRE	calm3b	149	false	false	Danio rerio	Calmodulin	2:Experimental evidence at transcript level	30.87	1.0000	0.9990	0.00000000000000	5	5	5	5	5	5	1.6475316E7	1.6475316E7	1.6475316E7	N-term(42.0106),N-term(42.0106),N-term(42.0106),N-term(42.0106)		
sp|Q6Q420|RS15A_DANRE	Q6Q420	RS15A_DANRE	rps15a	130	false	false	Danio rerio	40S ribosomal protein S15a	1:Experimental evidence at protein level	16.15	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	629348.2	629348.2	629348.2	1C(57.0215)		
sp|Q71PD7|H2AV_DANRE	Q71PD7	H2AV_DANRE	h2az2a	128	false	false	Danio rerio	Histone H2A.V	2:Experimental evidence at transcript level	53.91	1.0000	0.9990	0.00000000000000	6	0	5	7	0	6	2.46375501E9	0	1.57777392E8			tr|Q0Z946|Q0Z946_DANRE
sp|Q7SXP4|SRS1A_DANRE	Q7SXP4	SRS1A_DANRE	srsf1a	257	false	false	Danio rerio	Serine/arginine-rich splicing factor 1A	2:Experimental evidence at transcript level	12.45	1.0000	0.9990	0.00000000000000	3	0	3	3	0	3	6013464.5	0	6013464.5	6C(57.0215)		
sp|Q7T356|143BB_DANRE	Q7T356	143BB_DANRE	ywhabb	242	false	false	Danio rerio	14-3-3 protein beta/alpha-B	2:Experimental evidence at transcript level	3.31	1.0000	0.9990	0.00000000000000	3	1	1	1	0	0	8357213.5	474910.44	474910.44			
sp|Q7ZTS4|K1C18_DANRE	Q7ZTS4	K1C18_DANRE	krt18	431	false	false	Danio rerio	Keratin, type I cytoskeletal 18	1:Experimental evidence at protein level	5.80	1.0000	0.9990	0.00000000000000	3	1	2	3	1	2	257047.45	0	0	1M(15.9949)		
sp|Q7ZTY4|RBBP7_DANRE	Q7ZTY4	RBBP7_DANRE	rbbp7	426	false	false	Danio rerio	Histone-binding protein RBBP7	2:Experimental evidence at transcript level	3.05	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	552639.06	552639.06	552639.06	N-term(42.0106)		
sp|Q7ZUY3|H2AX_DANRE	Q7ZUY3	H2AX_DANRE	h2ax	142	false	false	Danio rerio	Histone H2AX	2:Experimental evidence at transcript level	34.51	1.0000	0.9990	0.00000000000000	6	0	6	8	0	8	3.71816755E9	0	3.71816755E9			tr|A0A8M2BA83|A0A8M2BA83_DANRE, tr|A0A8M3ATV1|A0A8M3ATV1_DANRE, tr|A0A8N7TAW0|A0A8N7TAW0_DANRE, tr|A4FVM2|A4FVM2_DANRE, tr|E7EXD7|E7EXD7_DANRE, tr|E7F5W3|E7F5W3_DANRE, tr|F1QTL1|F1QTL1_DANRE, tr|Q4FZZ7|Q4FZZ7_DANRE, tr|Q561S9|Q561S9_DANRE, tr|Q5XJK2|Q5XJK2_DANRE
sp|Q7ZV82|RL27_DANRE	Q7ZV82	RL27_DANRE	rpl27	136	false	false	Danio rerio	60S ribosomal protein L27	1:Experimental evidence at protein level	6.62	1.0000	0.9988	0.00000000000000	1	1	1	1	1	1	1389568.0	1389568.0	1389568.0			
sp|Q7ZV96|RL10_DANRE	Q7ZV96	RL10_DANRE	rpl10	215	false	false	Danio rerio	60S ribosomal protein L10	1:Experimental evidence at protein level	12.56	1.0000	0.9990	0.00000000000000	2	2	2	1	1	1	699210.0	699210.0	699210.0	4C(57.0215),7C(57.0215)		
sp|Q7ZVF9|ACTB2_DANRE	Q7ZVF9	ACTB2_DANRE	actbb	375	false	false	Danio rerio	Actin, cytoplasmic 2	1:Experimental evidence at protein level	61.07	1.0000	0.9990	0.00000000000000	18	1	18	32	2	32	1.1737584E8	493978.38	1.1737584E8	10M(15.9949),1M(15.9949),5M(15.9949),5M(15.9949),6M(15.9949),6M(15.9949),7M(15.9949),8M(15.9949),N-term(42.0106),15M(15.9949),16C(57.0215),N-term(42.0106),16C(57.0215)		
sp|Q7ZVI7|ACTB1_DANRE	Q7ZVI7	ACTB1_DANRE	actba	375	false	false	Danio rerio	Actin, cytoplasmic 1	1:Experimental evidence at protein level	61.07	1.0000	0.9990	0.00000000000000	18	1	1	31	1	1	1.1737584E8	0	0	N-term(42.0106),16C(57.0215)		
sp|Q7ZWJ4|RL18A_DANRE	Q7ZWJ4	RL18A_DANRE	rpl18a	176	false	false	Danio rerio	60S ribosomal protein L18a	1:Experimental evidence at protein level	11.93	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	1674817.0	1674817.0	1674817.0	11C(57.0215)		
sp|Q8JGR4|RL24_DANRE	Q8JGR4	RL24_DANRE	rpl24	157	false	false	Danio rerio	60S ribosomal protein L24	2:Experimental evidence at transcript level	5.73	1.0000	0.9990	0.00000000000000	2	2	2	1	1	1	413103.0	413103.0	413103.0	6C(57.0215)		
sp|Q8JH70|ALDCB_DANRE	Q8JH70	ALDCB_DANRE	aldocb	363	false	false	Danio rerio	Fructose-bisphosphate aldolase C-B	2:Experimental evidence at transcript level	3.86	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	1090465.4	1090465.4	1090465.4			
sp|Q90473|HSP7C_DANRE	Q90473	HSP7C_DANRE	hspa8	649	false	false	Danio rerio	Heat shock cognate 71 kDa protein	2:Experimental evidence at transcript level	9.55	1.0000	0.9990	0.00000000000000	4	0	3	4	0	3	3319428.2	0	2311791.0			
sp|Q90XG0|TPISB_DANRE	Q90XG0	TPISB_DANRE	tpi1b	248	false	false	Danio rerio	Triosephosphate isomerase B	2:Experimental evidence at transcript level	4.84	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0			
sp|Q92005|EF1A_DANRE	Q92005	EF1A_DANRE	eef1a	462	false	false	Danio rerio	Elongation factor 1-alpha	2:Experimental evidence at transcript level	8.01	1.0000	0.9990	0.00000000000000	7	2	7	5	2	5	1.858764E7	7764871.0	1.858764E7			
sp|Q9NSB2|KRT84_HUMAN	Q9NSB2	KRT84_HUMAN	KRT84	600	false	false	Homo sapiens	Keratin, type II cuticular Hb4	2:Experimental evidence at transcript level	3.50	1.0000	0.9982	0.00000000000000	4	0	0	3	0	0	2.5716928E7	0	0			
sp|Q9PVK4|LDHBA_DANRE	Q9PVK4	LDHBA_DANRE	ldhba	334	false	false	Danio rerio	L-lactate dehydrogenase B-A chain	2:Experimental evidence at transcript level	3.59	1.0000	0.9990	0.00000000000000	1	0	1	1	0	1	0	0	0			
