Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|P04264|K2C1_HUMAN	P04264	K2C1_HUMAN	KRT1	644	false	false	Homo sapiens	Keratin, type II cytoskeletal 1	1:Experimental evidence at protein level	67.86	1.0000	0.9990	0.00000000000000	65	60	65	113	106	113	5.833024E9	5.833024E9	5.833024E9	10M(15.9949),14C(57.0215),11C(57.0215),11M(15.9949),11M(15.9949),13M(15.9949),13M(15.9949),19M(15.9949),1M(15.9949),5C(57.0215),1M(15.9949),5C(57.0215),2M(15.9949),4C(57.0215),4C(57.0215),4C(57.0215),5C(57.0215),5C(57.0215),5M(15.9949),6M(15.9949),7M(15.9949),7M(15.9949),8M(15.9949),9M(15.9949),9M(15.9949)		
sp|P06732|KCRM_HUMAN	P06732	KCRM_HUMAN	CKM	381	false	false	Homo sapiens	Creatine kinase M-type	1:Experimental evidence at protein level	3.67	1.0000	0.9989	0.00000000000000	1	0	0	1	0	0	9414818.0	0	0			
sp|P07339|CATD_HUMAN	P07339	CATD_HUMAN	CTSD	412	false	false	Homo sapiens	Cathepsin D	1:Experimental evidence at protein level	28.40	1.0000	0.9990	0.00000000000000	9	8	9	12	11	12	2.1084212E7	2.1084212E7	2.1084212E7	11M(15.9949),13M(15.9949),16C(57.0215),3C(57.0215)		
sp|P09211|GSTP1_HUMAN	P09211	GSTP1_HUMAN	GSTP1	210	false	false	Homo sapiens	Glutathione S-transferase P	1:Experimental evidence at protein level	47.14	1.0000	0.9989	0.00000000000000	5	5	5	5	5	5	8794609.0	8794609.0	8794609.0			
sp|P0DTE7|AMY1B_HUMAN	P0DTE7	AMY1B_HUMAN	AMY1B	511	false	false	Homo sapiens	Alpha-amylase 1B	1:Experimental evidence at protein level	36.20	1.0000	0.9990	0.00000000000000	12	0	12	14	0	14	4.4744312E7	0	4.4744312E7	10C(57.0215),16C(57.0215),11C(57.0215),23C(57.0215),8C(57.0215)		sp|P0DTE8|AMY1C_HUMAN, sp|P0DUB6|AMY1A_HUMAN
sp|P10599|THIO_HUMAN	P10599	THIO_HUMAN	TXN	105	false	false	Homo sapiens	Thioredoxin	1:Experimental evidence at protein level	68.57	1.0000	0.9990	0.00000000000000	5	5	5	6	6	6	4.1331848E7	4.1331848E7	4.1331848E7	14C(57.0215),21C(57.0215),24C(57.0215),27C(57.0215),24C(57.0215),27C(57.0215)		
sp|P13104|TPM1_DANRE	P13104	TPM1_DANRE	tpma	284	false	false	Danio rerio	Tropomyosin alpha-1 chain	2:Experimental evidence at transcript level	46.13	1.0000	0.9990	0.00000000000000	19	5	19	28	8	28	1.47045888E8	1.2530534E7	1.47045888E8			
sp|P13645|K1C10_HUMAN	P13645	K1C10_HUMAN	KRT10	584	false	false	Homo sapiens	Keratin, type I cytoskeletal 10	1:Experimental evidence at protein level	61.13	1.0000	0.9990	0.00000000000000	53	46	53	93	84	93	5.6237947E9	5.6237947E9	5.6237947E9	10C(57.0215),10C(57.0215),11M(15.9949),11M(15.9949),14M(15.9949),14M(15.9949),16C(57.0215),16C(57.0215),26C(57.0215),26M(15.9949),26M(15.9949),3M(15.9949),3M(15.9949),3M(15.9949),5C(57.0215),5C(57.0215),5C(57.0215),5C(57.0215),5M(15.9949),5M(15.9949),5M(15.9949),5M(15.9949),6M(15.9949),7C(57.0215)		
sp|P15252|REF_HEVBR	P15252	REF_HEVBR		138	false	false	Hevea brasiliensis	Rubber elongation factor protein	1:Experimental evidence at protein level	7.97	1.0000	0.9989	0.00000000000000	1	1	1	1	1	1	2327759.2	2327759.2	2327759.2			
sp|P17561|EPD_DANRE	P17561	EPD_DANRE	epd	217	false	false	Danio rerio	Ependymin	2:Experimental evidence at transcript level	8.76	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	1525323.9	1525323.9	1525323.9			
sp|P35359|OPSD_DANRE	P35359	OPSD_DANRE	rho	354	false	false	Danio rerio	Rhodopsin	1:Experimental evidence at protein level	9.04	1.0000	0.9990	0.00000000000000	2	2	2	3	3	3	2503100.0	2503100.0	2503100.0	10C(57.0215),8C(57.0215),10C(57.0215),8C(57.0215),12C(57.0215),13M(15.9949),8C(57.0215)		
sp|P35527|K1C9_HUMAN	P35527	K1C9_HUMAN	KRT9	623	false	false	Homo sapiens	Keratin, type I cytoskeletal 9	1:Experimental evidence at protein level	77.21	1.0000	0.9990	0.00000000000000	53	52	52	91	90	90	1.84231181E9	1.84231181E9	1.84231181E9	10M(15.9949),15M(15.9949),19M(15.9949),1M(15.9949),1M(15.9949),25M(15.9949),2C(57.0215),2C(57.0215),7M(15.9949),3M(15.9949),3M(15.9949),3M(15.9949),5C(57.0215),5C(57.0215),5M(15.9949),5M(15.9949),5M(15.9949),5M(15.9949),5M(15.9949),6M(15.9949),6M(15.9949),6M(15.9949),8M(15.9949),8M(15.9949)		
sp|P35908|K22E_HUMAN	P35908	K22E_HUMAN	KRT2	639	false	false	Homo sapiens	Keratin, type II cytoskeletal 2 epidermal	1:Experimental evidence at protein level	92.33	1.0000	0.9990	0.00000000000000	66	58	62	104	92	99	1.65615398E9	1.19839117E9	1.19839117E9	10M(15.9949),1M(15.9949),23M(15.9949),23M(15.9949),23M(15.9949),7C(57.0215),7C(57.0215),7M(15.9949),7M(15.9949),7M(15.9949),7M(15.9949),8C(57.0215),8C(57.0215),9M(15.9949),9M(15.9949),N-term(42.0106),2C(57.0215),6C(57.0215)		
sp|P61626|LYSC_HUMAN	P61626	LYSC_HUMAN	LYZ	148	false	false	Homo sapiens	Lysozyme C	1:Experimental evidence at protein level	63.51	1.0000	0.9990	0.00000000000000	12	12	12	18	18	18	1.869552E9	1.869552E9	1.869552E9	12C(57.0215),26C(57.0215),8C(57.0215),12C(57.0215),26C(57.0215),8C(57.0215),12C(57.0215),26C(57.0215),8C(57.0215),12C(57.0215),26C(57.0215),8C(57.0215),15C(57.0215),19C(57.0215),33C(57.0215),3C(57.0215),15C(57.0215),19C(57.0215),33C(57.0215),3C(57.0215),3M(15.9949),8M(15.9949),9C(57.0215),9C(57.0215)		
sp|P62084|RS7_DANRE	P62084	RS7_DANRE	rps7	194	false	false	Danio rerio	40S ribosomal protein S7	1:Experimental evidence at protein level	13.92	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	9208147.0	9208147.0	9208147.0			
sp|P62247|RS8_DANRE	P62247	RS8_DANRE	rps8	208	false	false	Danio rerio	40S ribosomal protein S8	1:Experimental evidence at protein level	47.60	1.0000	0.9990	0.00000000000000	9	5	9	10	5	10	8.742516E7	4.533744E7	8.742516E7	12C(57.0215),13C(57.0215),12C(57.0215),4C(57.0215),2C(57.0215)		
sp|P62937|PPIA_HUMAN	P62937	PPIA_HUMAN	PPIA	165	false	false	Homo sapiens	Peptidyl-prolyl cis-trans isomerase A	1:Experimental evidence at protein level	10.91	1.0000	0.9990	0.00000000000000	1	1	1	2	2	2	3226685.5	3226685.5	3226685.5			
sp|P68871|HBB_HUMAN	P68871	HBB_HUMAN	HBB	147	false	false	Homo sapiens	Hemoglobin subunit beta	1:Experimental evidence at protein level	28.57	1.0000	0.9986	0.00000000000000	3	3	3	3	3	3	6555589.0	6555589.0	6555589.0	15M(15.9949)		
sp|P69905|HBA_HUMAN	P69905	HBA_HUMAN	HBA2	142	false	false	Homo sapiens	Hemoglobin subunit alpha	1:Experimental evidence at protein level	10.56	1.0000	0.9982	0.00000000000000	1	1	1	2	2	2	3070866.5	3070866.5	3070866.5			
sp|P79735|RAN_DANRE	P79735	RAN_DANRE	ran	215	false	false	Danio rerio	GTP-binding nuclear protein Ran	2:Experimental evidence at transcript level	52.09	1.0000	0.9990	0.00000000000000	8	8	8	9	9	9	5.001536E7	5.001536E7	5.001536E7	10C(57.0215),2C(57.0215),9C(57.0215),N-term(42.0106)		
sp|P83571|RUVB2_DANRE	P83571	RUVB2_DANRE	ruvbl2	463	false	false	Danio rerio	RuvB-like 2	1:Experimental evidence at protein level	2.59	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	396115.9	396115.9	396115.9			
sp|Q06725|N2F1A_DANRE	Q06725	N2F1A_DANRE	nr2f1a	411	false	false	Danio rerio	Nuclear receptor subfamily 2 group F member 1-A	2:Experimental evidence at transcript level	3.41	1.0000	0.9990	0.00000000000000	1	0	1	1	0	1	0	0	0			tr|Q91430|Q91430_DANRE
sp|Q06830|PRDX1_HUMAN	Q06830	PRDX1_HUMAN	PRDX1	199	false	false	Homo sapiens	Peroxiredoxin-1	1:Experimental evidence at protein level	30.65	1.0000	0.9984	0.00000000000000	6	3	3	7	3	3	4.6901948E7	2.7623388E7	2.7623388E7			
sp|Q08CK7|IF2B1_DANRE	Q08CK7	IF2B1_DANRE	igf2bp1	598	false	false	Danio rerio	Insulin-like growth factor 2 mRNA-binding protein 1	1:Experimental evidence at protein level	6.35	1.0000	0.9990	0.00000000000000	3	3	3	3	3	3	5293829.0	5293829.0	5293829.0			
sp|Q1LUK1|MIC13_DANRE	Q1LUK1	MIC13_DANRE	micos13	111	false	false	Danio rerio	MICOS complex subunit MIC13	3:Protein inferred from homology	15.32	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	898519.06	898519.06	898519.06			
sp|Q1MTD3|MCES_DANRE	Q1MTD3	MCES_DANRE	rnmt	400	false	false	Danio rerio	mRNA cap guanine-N7 methyltransferase	3:Protein inferred from homology	3.00	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	509569.34	509569.34	509569.34			
sp|Q1MTE5|ARL3_DANRE	Q1MTE5	ARL3_DANRE	arl3	182	false	false	Danio rerio	ADP-ribosylation factor-like protein 3	2:Experimental evidence at transcript level	10.44	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	737610.6	737610.6	737610.6			
sp|Q1MTI4|TPISA_DANRE	Q1MTI4	TPISA_DANRE	tpi1a	248	false	false	Danio rerio	Triosephosphate isomerase A	2:Experimental evidence at transcript level	6.05	1.0000	0.9990	0.00000000000000	1	0	0	2	0	0	3687533.0	0	0			
sp|Q32LQ4|BHMT1_DANRE	Q32LQ4	BHMT1_DANRE	bhmt	400	false	false	Danio rerio	Betaine--homocysteine S-methyltransferase 1	2:Experimental evidence at transcript level	5.00	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0			
sp|Q49HM9|GRK7A_DANRE	Q49HM9	GRK7A_DANRE	grk7a	549	false	false	Danio rerio	Rhodopsin kinase grk7a	1:Experimental evidence at protein level	10.20	1.0000	0.9990	0.00000000000000	4	4	4	4	4	4	5380502.0	5380502.0	5380502.0	7C(57.0215),N-term(42.0106),1C(57.0215)		
sp|Q4U0S5|PAF1_DANRE	Q4U0S5	PAF1_DANRE	paf1	503	false	false	Danio rerio	RNA polymerase II-associated factor 1 homolog	1:Experimental evidence at protein level	2.78	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0			
sp|Q52PJ5|DPYL3_DANRE	Q52PJ5	DPYL3_DANRE	dpysl3	567	false	false	Danio rerio	Dihydropyrimidinase-related protein 3	2:Experimental evidence at transcript level	18.34	1.0000	0.9990	0.00000000000000	7	7	7	7	7	7	1.1711362E7	1.1711362E7	1.1711362E7	10C(57.0215),10C(57.0215),4C(57.0215),8C(57.0215)		
sp|Q58EE9|GFAP_DANRE	Q58EE9	GFAP_DANRE	gfap	444	false	false	Danio rerio	Glial fibrillary acidic protein	1:Experimental evidence at protein level	2.70	1.0000	0.9990	0.00000000000000	2	0	0	2	0	0	5.9318392E7	0	0			
sp|Q58EG2|ERLN1_DANRE	Q58EG2	ERLN1_DANRE	erlin1	342	false	false	Danio rerio	Erlin-1	2:Experimental evidence at transcript level	7.31	1.0000	0.9989	0.00000000000000	3	3	3	3	3	3	1.7344012E7	1.7344012E7	1.7344012E7			
sp|Q5D016|PFD1_DANRE	Q5D016	PFD1_DANRE	pfdn1	122	false	false	Danio rerio	Prefoldin subunit 1	2:Experimental evidence at transcript level	8.20	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	1019456.5	1019456.5	1019456.5	N-term(42.0106)		
sp|Q5D018|RBM8A_DANRE	Q5D018	RBM8A_DANRE	rbm8a	174	false	false	Danio rerio	RNA-binding protein 8A	2:Experimental evidence at transcript level	10.92	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	2686286.0	2686286.0	2686286.0			
sp|Q5MJ86|G3P2_DANRE	Q5MJ86	G3P2_DANRE	gapdh-2	335	false	false	Danio rerio	Glyceraldehyde-3-phosphate dehydrogenase 2	2:Experimental evidence at transcript level	23.58	1.0000	0.9990	0.00000000000000	5	5	5	10	10	10	2.3475518E7	2.3475518E7	2.3475518E7	13C(57.0215),13C(57.0215),13M(15.9949),13M(15.9949),N-term(42.0106),4C(57.0215)		
sp|Q5PR98|NDRG2_DANRE	Q5PR98	NDRG2_DANRE	ndrg2	368	false	false	Danio rerio	Protein NDRG2	2:Experimental evidence at transcript level	13.59	1.0000	0.9990	0.00000000000000	3	3	3	4	4	4	2109219.5	2109219.5	2109219.5			
sp|Q5PRD0|143BA_DANRE	Q5PRD0	143BA_DANRE	ywhaba	244	false	false	Danio rerio	14-3-3 protein beta/alpha-A	2:Experimental evidence at transcript level	17.62	1.0000	0.9990	0.00000000000000	5	1	5	6	2	6	2.4268276E7	1118910.6	2.4268276E7	N-term(42.0106)		
sp|Q5TZ66|SN25A_DANRE	Q5TZ66	SN25A_DANRE	snap25a	204	false	false	Danio rerio	Synaptosomal-associated protein 25-A	2:Experimental evidence at transcript level	33.82	1.0000	0.9990	0.00000000000000	7	3	3	15	4	4	9.6388088E7	1.502448E7	1.502448E7	4M(15.9949)		
sp|Q5U3A7|OPA1_DANRE	Q5U3A7	OPA1_DANRE	opa1	966	false	false	Danio rerio	Dynamin-like 120 kDa protein, mitochondrial	2:Experimental evidence at transcript level	1.55	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0			
sp|Q5XJ10|G3P_DANRE	Q5XJ10	G3P_DANRE	gapdh	333	false	false	Danio rerio	Glyceraldehyde-3-phosphate dehydrogenase	2:Experimental evidence at transcript level	35.74	1.0000	0.9990	0.00000000000000	7	7	7	8	8	8	1.8754524E7	1.8754524E7	1.8754524E7	12M(15.9949),13M(15.9949),19C(57.0215)		
sp|Q5XJ36|PARK7_DANRE	Q5XJ36	PARK7_DANRE	park7	189	false	false	Danio rerio	Parkinson disease protein 7 homolog	2:Experimental evidence at transcript level	7.94	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0			
sp|Q5XXA7|HDGR2_DANRE	Q5XXA7	HDGR2_DANRE	hdgfl2	662	false	false	Danio rerio	Hepatoma-derived growth factor-related protein 2	2:Experimental evidence at transcript level	6.50	1.0000	0.9977	0.00000000000000	2	0	2	2	0	2	9175579.0	0	9175579.0			tr|A0A8M3AN22|A0A8M3AN22_DANRE
