Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|P62084|RS7_DANRE	P62084	RS7_DANRE	rps7	194	false	false	Danio rerio	40S ribosomal protein S7	1:Experimental evidence at protein level	6.19	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	2839760.8	2839760.8	2839760.8			
sp|P62937|PPIA_HUMAN	P62937	PPIA_HUMAN	PPIA	165	false	false	Homo sapiens	Peptidyl-prolyl cis-trans isomerase A	1:Experimental evidence at protein level	10.91	1.0000	0.9990	0.00000000000000	1	1	1	2	2	2	3988122.0	3988122.0	3988122.0			
sp|P68871|HBB_HUMAN	P68871	HBB_HUMAN	HBB	147	false	false	Homo sapiens	Hemoglobin subunit beta	1:Experimental evidence at protein level	34.69	1.0000	0.9986	0.00000000000000	4	4	4	5	5	5	2.0002332E7	2.0002332E7	2.0002332E7	15M(15.9949)		
sp|P69905|HBA_HUMAN	P69905	HBA_HUMAN	HBA2	142	false	false	Homo sapiens	Hemoglobin subunit alpha	1:Experimental evidence at protein level	26.76	1.0000	0.9982	0.00000000000000	3	3	3	5	5	5	1.6869858E7	1.6869858E7	1.6869858E7	1M(15.9949)		
sp|Q06830|PRDX1_HUMAN	Q06830	PRDX1_HUMAN	PRDX1	199	false	false	Homo sapiens	Peroxiredoxin-1	1:Experimental evidence at protein level	16.58	1.0000	0.9984	0.00000000000000	3	1	1	3	1	1	8792624.0	3059548.5	3059548.5			
sp|Q58EE9|GFAP_DANRE	Q58EE9	GFAP_DANRE	gfap	444	false	false	Danio rerio	Glial fibrillary acidic protein	1:Experimental evidence at protein level	7.88	1.0000	0.9990	0.00000000000000	3	1	1	3	1	1	8.4227512E7	0	0			
sp|Q5MJ86|G3P2_DANRE	Q5MJ86	G3P2_DANRE	gapdh-2	335	false	false	Danio rerio	Glyceraldehyde-3-phosphate dehydrogenase 2	2:Experimental evidence at transcript level	8.36	1.0000	0.9990	0.00000000000000	4	2	4	2	2	2	5960256.5	2594620.0	5960256.5	13C(57.0215),13C(57.0215)		
sp|Q5TZ66|SN25A_DANRE	Q5TZ66	SN25A_DANRE	snap25a	204	false	false	Danio rerio	Synaptosomal-associated protein 25-A	2:Experimental evidence at transcript level	6.86	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	1223799.8	0	0			
sp|Q5XJ10|G3P_DANRE	Q5XJ10	G3P_DANRE	gapdh	333	false	false	Danio rerio	Glyceraldehyde-3-phosphate dehydrogenase	2:Experimental evidence at transcript level	4.20	1.0000	0.9990	0.00000000000000	3	1	1	1	1	1	6116210.0	1615828.9	1615828.9			
sp|Q6DGJ3|TIM13_DANRE	Q6DGJ3	TIM13_DANRE	timm13	95	false	false	Danio rerio	Mitochondrial import inner membrane translocase subunit Tim13	3:Protein inferred from homology	14.74	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0			
sp|Q6NWF6|K2C8_DANRE	Q6NWF6	K2C8_DANRE	krt8	520	false	false	Danio rerio	Keratin, type II cytoskeletal 8	1:Experimental evidence at protein level	8.85	1.0000	0.9990	0.00000000000000	7	1	2	8	1	2	1.32522544E8	0	8030516.0	6M(15.9949)		
sp|Q6NYA0|SRS1B_DANRE	Q6NYA0	SRS1B_DANRE	srsf1b	245	false	false	Danio rerio	Serine/arginine-rich splicing factor 1B	2:Experimental evidence at transcript level	4.08	1.0000	0.9986	0.00000000000000	1	0	0	1	0	0	0	0	0			
sp|Q6NYE2|RCC2_DANRE	Q6NYE2	RCC2_DANRE	rcc2	495	false	false	Danio rerio	Protein RCC2 homolog	2:Experimental evidence at transcript level	1.41	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	1093552.2	1093552.2	1093552.2			
sp|Q6NYS8|OST48_DANRE	Q6NYS8	OST48_DANRE	ddost	441	false	false	Danio rerio	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit	2:Experimental evidence at transcript level	2.49	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	287484.06	287484.06	287484.06			
sp|Q6P026|BAF_DANRE	Q6P026	BAF_DANRE	banf1	90	false	false	Danio rerio	Barrier-to-autointegration factor	1:Experimental evidence at protein level	42.22	1.0000	0.9990	0.00000000000000	3	3	3	4	4	4	1779326.5	1779326.5	1779326.5	3M(15.9949)		
sp|Q6PBY1|RS3A_DANRE	Q6PBY1	RS3A_DANRE	rps3a	267	false	false	Danio rerio	40S ribosomal protein S3a	1:Experimental evidence at protein level	6.37	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	489942.7	489942.7	489942.7			
sp|Q6PC54|SN25B_DANRE	Q6PC54	SN25B_DANRE	snap25b	203	false	false	Danio rerio	Synaptosomal-associated protein 25-B	2:Experimental evidence at transcript level	6.90	1.0000	0.9990	0.00000000000000	1	0	1	1	0	1	1223799.8	0	1223799.8	4M(15.9949)		
sp|Q6PGV1|VA0D1_DANRE	Q6PGV1	VA0D1_DANRE	atp6v0d1	350	false	false	Danio rerio	V-type proton ATPase subunit d 1	1:Experimental evidence at protein level	3.14	1.0000	0.9990	0.00000000000000	2	2	2	1	1	1	3163497.2	3163497.2	3163497.2			
sp|Q6PH57|GBB1_DANRE	Q6PH57	GBB1_DANRE	gnb1	340	false	false	Danio rerio	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1	2:Experimental evidence at transcript level	12.06	1.0000	0.9990	0.00000000000000	3	0	3	3	0	3	3477188.5	0	3477188.5	7C(57.0215),N-term(42.0106)		
sp|Q6PI20|H33_DANRE	Q6PI20	H33_DANRE	h3f3d	136	false	false	Danio rerio	Histone H3.3	2:Experimental evidence at transcript level	33.09	1.0000	0.9990	0.00000000000000	9	0	0	11	0	0	3.38046925E9	0	0			
sp|Q6PI52|CALM_DANRE	Q6PI52	CALM_DANRE	calm3b	149	false	false	Danio rerio	Calmodulin	2:Experimental evidence at transcript level	20.13	1.0000	0.9990	0.00000000000000	4	4	4	2	2	2	9302676.0	9302676.0	9302676.0	N-term(42.0106),N-term(42.0106)		
sp|Q71PD7|H2AV_DANRE	Q71PD7	H2AV_DANRE	h2az2a	128	false	false	Danio rerio	Histone H2A.V	2:Experimental evidence at transcript level	53.91	1.0000	0.9990	0.00000000000000	6	0	5	7	0	6	2.71385312E8	0	2.05958368E8			tr|Q0Z946|Q0Z946_DANRE
sp|Q7SXP4|SRS1A_DANRE	Q7SXP4	SRS1A_DANRE	srsf1a	257	false	false	Danio rerio	Serine/arginine-rich splicing factor 1A	2:Experimental evidence at transcript level	3.89	1.0000	0.9990	0.00000000000000	1	0	1	1	0	1	0	0	0			
sp|Q7ZTS4|K1C18_DANRE	Q7ZTS4	K1C18_DANRE	krt18	431	false	false	Danio rerio	Keratin, type I cytoskeletal 18	1:Experimental evidence at protein level	1.62	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	2.80983424E8	0	0			
sp|Q7ZUY3|H2AX_DANRE	Q7ZUY3	H2AX_DANRE	h2ax	142	false	false	Danio rerio	Histone H2AX	2:Experimental evidence at transcript level	54.93	1.0000	0.9990	0.00000000000000	7	0	7	10	0	10	1.97165517E9	0	1.97165517E9			tr|A0A8M2BA83|A0A8M2BA83_DANRE, tr|A0A8M3ATV1|A0A8M3ATV1_DANRE, tr|A0A8N7TAW0|A0A8N7TAW0_DANRE, tr|A4FVM2|A4FVM2_DANRE, tr|E7EXD7|E7EXD7_DANRE, tr|E7F5W3|E7F5W3_DANRE, tr|F1QTL1|F1QTL1_DANRE, tr|Q4FZZ7|Q4FZZ7_DANRE, tr|Q561S9|Q561S9_DANRE, tr|Q5XJK2|Q5XJK2_DANRE
sp|Q7ZVF9|ACTB2_DANRE	Q7ZVF9	ACTB2_DANRE	actbb	375	false	false	Danio rerio	Actin, cytoplasmic 2	1:Experimental evidence at protein level	41.60	1.0000	0.9990	0.00000000000000	11	1	11	13	1	13	3.2800104E7	0	3.2800104E7	10M(15.9949),6M(15.9949),N-term(42.0106),16C(57.0215)		
sp|Q7ZVI7|ACTB1_DANRE	Q7ZVI7	ACTB1_DANRE	actba	375	false	false	Danio rerio	Actin, cytoplasmic 1	1:Experimental evidence at protein level	37.07	1.0000	0.9990	0.00000000000000	10	0	0	12	0	0	3.2800104E7	0	0			
sp|Q8JGR4|RL24_DANRE	Q8JGR4	RL24_DANRE	rpl24	157	false	false	Danio rerio	60S ribosomal protein L24	2:Experimental evidence at transcript level	5.73	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0			
sp|Q90473|HSP7C_DANRE	Q90473	HSP7C_DANRE	hspa8	649	false	false	Danio rerio	Heat shock cognate 71 kDa protein	2:Experimental evidence at transcript level	3.54	1.0000	0.9990	0.00000000000000	2	0	1	2	0	1	2812316.5	0	2151029.2			
sp|Q92005|EF1A_DANRE	Q92005	EF1A_DANRE	eef1a	462	false	false	Danio rerio	Elongation factor 1-alpha	2:Experimental evidence at transcript level	3.25	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0			
sp|Q9NSB2|KRT84_HUMAN	Q9NSB2	KRT84_HUMAN	KRT84	600	false	false	Homo sapiens	Keratin, type II cuticular Hb4	2:Experimental evidence at transcript level	3.50	1.0000	0.9982	0.00000000000000	4	0	0	4	0	0	3.809698E7	0	0			
tr|A0A0R4IBX9|A0A0R4IBX9_DANRE	A0A0R4IBX9	A0A0R4IBX9_DANRE	si:ch73-1a9.3	87	false	false	Danio rerio	Si:ch73-1a9.3	3:Protein inferred from homology	32.18	1.0000	0.9990	0.00000000000000	4	4	4	4	4	4	1.6939004E7	1.6939004E7	1.6939004E7			
tr|A0A0R4IFJ7|A0A0R4IFJ7_DANRE	A0A0R4IFJ7	A0A0R4IFJ7_DANRE	fi14g08	417	false	false	Danio rerio	creatine kinase	1:Experimental evidence at protein level	10.55	1.0000	0.9990	0.00000000000000	3	1	3	2	1	2	910900.2	0	910900.2			
tr|A0A2R8QLH1|A0A2R8QLH1_DANRE	A0A2R8QLH1	A0A2R8QLH1_DANRE	rab41	211	false	false	Danio rerio	RAB41, member RAS oncogene family	4:Protein predicted	5.21	1.0000	0.9980	0.00000000000000	1	0	0	1	0	0	920759.3	0	0			
tr|A0A8M1N5M5|A0A8M1N5M5_DANRE	A0A8M1N5M5	A0A8M1N5M5_DANRE	tubb6	447	false	false	Danio rerio	Tubulin beta chain	1:Experimental evidence at protein level	2.24	1.0000	0.9990	0.00000000000000	3	0	0	1	0	0	7474166.0	0	0			
tr|A0A8M1N7Z8|A0A8M1N7Z8_DANRE	A0A8M1N7Z8	A0A8M1N7Z8_DANRE	tubb2b	472	false	false	Danio rerio	Tubulin beta chain	1:Experimental evidence at protein level	32.42	1.0000	0.9990	0.00000000000000	15	2	15	16	2	16	2.2507456E7	3752023.2	2.2507456E7	23C(57.0215),4C(57.0215),5M(15.9949),8M(15.9949)		
tr|A0A8M1N881|A0A8M1N881_DANRE	A0A8M1N881	A0A8M1N881_DANRE	kpnb1	876	false	false	Danio rerio	importin subunit beta-1	1:Experimental evidence at protein level	1.03	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0	N-term(42.0106)		
tr|A0A8M1NFX8|A0A8M1NFX8_DANRE	A0A8M1NFX8	A0A8M1NFX8_DANRE	krtt1c19e	473	false	false	Danio rerio	keratin type 1 c19e	1:Experimental evidence at protein level	1.90	1.0000	0.9990	0.00000000000000	2	0	0	2	0	0	2.60171536E8	0	0			
tr|A0A8M1NR42|A0A8M1NR42_DANRE	A0A8M1NR42	A0A8M1NR42_DANRE	si:ch211-251b21.1	458	false	false	Danio rerio	Glutamate receptor	1:Experimental evidence at protein level	10.26	1.0000	0.9990	0.00000000000000	3	3	3	3	3	3	1280364.8	1280364.8	1280364.8			
tr|A0A8M1P5N6|A0A8M1P5N6_DANRE	A0A8M1P5N6	A0A8M1P5N6_DANRE	krt4	497	false	false	Danio rerio	keratin 4	1:Experimental evidence at protein level	10.46	1.0000	0.9990	0.00000000000000	7	0	2	9	0	3	1.32522544E8	0	7100512.0			
tr|A0A8M1P8U9|A0A8M1P8U9_DANRE	A0A8M1P8U9	A0A8M1P8U9_DANRE	si:ch211-114n24.6	451	false	false	Danio rerio	Tubulin alpha chain	3:Protein inferred from homology	43.02	1.0000	0.9990	0.00000000000000	13	0	6	15	0	6	6.0993352E7	0	1.9899956E7	15C(57.0215),8C(57.0215),9C(57.0215)		
tr|A0A8M1PA74|A0A8M1PA74_DANRE	A0A8M1PA74	A0A8M1PA74_DANRE	desma	488	false	false	Danio rerio	desmin isoform 2	1:Experimental evidence at protein level	2.25	1.0000	0.9990	0.00000000000000	1	0	1	1	0	1	1823963.9	0	1823963.9	1M(15.9949)		
tr|A0A8M1PUI6|A0A8M1PUI6_DANRE	A0A8M1PUI6	A0A8M1PUI6_DANRE	si:dkey-23a13.9	201	false	false	Danio rerio	histone H1-like	3:Protein inferred from homology	24.88	1.0000	0.9990	0.00000000000000	8	0	1	10	0	2	2.7098816E8	0	2677304.8	N-term(42.0106)		tr|A0A8N7TF89|A0A8N7TF89_DANRE, tr|A0A8N7URG1|A0A8N7URG1_DANRE
tr|A0A8M1RLA4|A0A8M1RLA4_DANRE	A0A8M1RLA4	A0A8M1RLA4_DANRE	si:ch73-36p18.1	204	false	false	Danio rerio	histone H1-like	3:Protein inferred from homology	20.10	1.0000	0.9990	0.00000000000000	8	0	3	9	0	3	2.60925968E8	0	3.3064754E7	N-term(42.0106)		tr|A0A8M1RS22|A0A8M1RS22_DANRE
tr|A0A8M1RSM5|A0A8M1RSM5_DANRE	A0A8M1RSM5	A0A8M1RSM5_DANRE	si:ch73-368j24.12	201	false	false	Danio rerio	histone H1-like	3:Protein inferred from homology	26.37	1.0000	0.9990	0.00000000000000	9	0	8	11	0	11	2.7098816E8	0	2.7098816E8	N-term(42.0106),N-term(42.0106)		tr|A0A8M2BG38|A0A8M2BG38_DANRE
tr|A0A8M2B3J4|A0A8M2B3J4_DANRE	A0A8M2B3J4	A0A8M2B3J4_DANRE	cltcb	1685	false	false	Danio rerio	Clathrin heavy chain	1:Experimental evidence at protein level	0.65	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	1157456.8	0	0			
tr|A0A8M2BB12|A0A8M2BB12_DANRE	A0A8M2BB12	A0A8M2BB12_DANRE	phb	309	false	false	Danio rerio	Prohibitin	1:Experimental evidence at protein level	14.56	1.0000	0.9990	0.00000000000000	5	5	5	4	4	4	5016944.0	5016944.0	5016944.0			
tr|A0A8M2BB25|A0A8M2BB25_DANRE	A0A8M2BB25	A0A8M2BB25_DANRE	atp6v0a1a	840	false	false	Danio rerio	V-type proton ATPase subunit a	1:Experimental evidence at protein level	1.07	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	1392138.4	0	0			
tr|A0A8M2BCL1|A0A8M2BCL1_DANRE	A0A8M2BCL1	A0A8M2BCL1_DANRE	gnb2	344	false	false	Danio rerio	guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2 isoform X1	1:Experimental evidence at protein level	3.20	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	1300325.5	0	0			
tr|A0A8M2BEA2|A0A8M2BEA2_DANRE	A0A8M2BEA2	A0A8M2BEA2_DANRE	vdac3	319	false	false	Danio rerio	voltage-dependent anion-selective channel protein 3 isoform X1	1:Experimental evidence at protein level	19.75	1.0000	0.9990	0.00000000000000	6	6	6	5	5	5	1.5208176E7	1.5208176E7	1.5208176E7			
