Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|P02769|ALBU_BOVIN	P02769	ALBU_BOVIN	ALB	607	false	false	Bos taurus	Albumin	1:Experimental evidence at protein level	93.41	1.0000	0.9990	0.00000000000000	121	113	121	216	204	216	4.4170928E10	3.9392133E10	4.4170928E10	10C(57.0215),11C(57.0215),10C(57.0215),11C(57.0215),10C(57.0215),18C(57.0215),9C(57.0215),10C(57.0215),18C(57.0215),9C(57.0215),10C(57.0215),18C(57.0215),9C(57.0215),10C(57.0215),18C(57.0215),9C(57.0215),10C(57.0215),1C(57.0215),2C(57.0215),10C(57.0215),1C(57.0215),2C(57.0215),10C(57.0215),1C(57.0215),2C(57.0215),10C(57.0215),1C(57.0215),2C(57.0215),10C(57.0215),20C(57.0215),9C(57.0215),10C(57.0215),20C(57.0215),9C(57.0215),10C(57.0215),2C(57.0215),3C(57.0215),10C(57.0215),2C(57.0215),3C(57.0215),10C(57.0215),2C(57.0215),3C(57.0215),10C(57.0215),2C(57.0215),3C(57.0215),10C(57.0215),2C(57.0215),3C(57.0215),10C(57.0215),6M(15.9949),9C(57.0215),10C(57.0215),6M(15.9949),9C(57.0215),10C(57.0215),6M(15.9949),9C(57.0215),10C(57.0215),6M(15.9949),9C(57.0215),10C(57.0215),9C(57.0215),10C(57.0215),9C(57.0215),10C(57.0215),9C(57.0215),10C(57.0215),9C(57.0215),10C(57.0215),9C(57.0215),10C(57.0215),9C(57.0215),10M(15.9949),10M(15.9949),12C(57.0215),1C(57.0215),2C(57.0215),10M(15.9949),12C(57.0215),1C(57.0215),2C(57.0215),11C(57.0215),11C(57.0215),11C(57.0215),11C(57.0215),11C(57.0215),11C(57.0215),24C(57.0215),2C(57.0215),11C(57.0215),24C(57.0215),2C(57.0215),11C(57.0215),2C(57.0215),11C(57.0215),2C(57.0215),11M(15.9949),14C(57.0215),15C(57.0215),11M(15.9949),14C(57.0215),15C(57.0215),12C(57.0215),13C(57.0215),12C(57.0215),13C(57.0215),12C(57.0215),13C(57.0215),21C(57.0215),12C(57.0215),13C(57.0215),21C(57.0215),12C(57.0215),1C(57.0215),2C(57.0215),12C(57.0215),1C(57.0215),2C(57.0215),12C(57.0215),1C(57.0215),2C(57.0215),12C(57.0215),1C(57.0215),2C(57.0215),12C(57.0215),21C(57.0215),12C(57.0215),21C(57.0215),13C(57.0215),14C(57.0215),13C(57.0215),14C(57.0215),22C(57.0215),13C(57.0215),14C(57.0215),22C(57.0215),13C(57.0215),14C(57.0215),22C(57.0215),3M(15.9949),13C(57.0215),14C(57.0215),22C(57.0215),3M(15.9949),13C(57.0215),5C(57.0215),6C(57.0215),13C(57.0215),5C(57.0215),6C(57.0215),13C(57.0215),5C(57.0215),6C(57.0215),13C(57.0215),5C(57.0215),6C(57.0215),13C(57.0215),5C(57.0215),6C(57.0215),14C(57.0215),14C(57.0215),14C(57.0215),14C(57.0215),14C(57.0215),14C(57.0215),14C(57.0215),14C(57.0215),14C(57.0215),14C(57.0215),15C(57.0215),14C(57.0215),15C(57.0215),14C(57.0215),15C(57.0215),14C(57.0215),15C(57.0215),14M(15.9949),16C(57.0215),5C(57.0215),6C(57.0215),16C(57.0215),17C(57.0215),3C(57.0215),16C(57.0215),3C(57.0215),16C(57.0215),5C(57.0215),6C(57.0215),16C(57.0215),5C(57.0215),6C(57.0215),17C(57.0215),17C(57.0215),8C(57.0215),9C(57.0215),17C(57.0215),8C(57.0215),9C(57.0215),1C(57.0215),1C(57.0215),1C(57.0215),2C(57.0215),1C(57.0215),2C(57.0215),1C(57.0215),2C(57.0215),1M(15.9949),3C(57.0215),1M(15.9949),3C(57.0215),21C(57.0215),21C(57.0215),21C(57.0215),21C(57.0215),22C(57.0215),23C(57.0215),24C(57.0215),23C(57.0215),24C(57.0215),32C(57.0215),24C(57.0215),24C(57.0215),25C(57.0215),2C(57.0215),2C(57.0215),2C(57.0215),2C(57.0215),3C(57.0215),2C(57.0215),3C(57.0215),30C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),3M(15.9949),3M(15.9949),4C(57.0215),5C(57.0215),4C(57.0215),5C(57.0215),4C(57.0215),5C(57.0215),4C(57.0215),5C(57.0215),5C(57.0215),6C(57.0215),5C(57.0215),6C(57.0215),6C(57.0215),6C(57.0215),6C(57.0215),6C(57.0215),6C(57.0215),8C(57.0215),8C(57.0215),8C(57.0215),8C(57.0215),8C(57.0215),9C(57.0215),8C(57.0215),9C(57.0215),9C(57.0215),9C(57.0215),9C(57.0215),9C(57.0215),9C(57.0215),9C(57.0215),9C(57.0215),9C(57.0215),9C(57.0215),9C(57.0215),9C(57.0215),9C(57.0215),9C(57.0215),9C(57.0215)		
sp|P02788|TRFL_HUMAN	P02788	TRFL_HUMAN	LTF	710	false	false	Homo sapiens	Lactotransferrin	1:Experimental evidence at protein level	4.51	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	1151673.6	1151673.6	1151673.6			
sp|P04040|CATA_HUMAN	P04040	CATA_HUMAN	CAT	527	false	false	Homo sapiens	Catalase	1:Experimental evidence at protein level	2.28	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0			
sp|P04264|K2C1_HUMAN	P04264	K2C1_HUMAN	KRT1	644	false	false	Homo sapiens	Keratin, type II cytoskeletal 1	1:Experimental evidence at protein level	67.55	1.0000	0.9990	0.00000000000000	41	37	41	60	55	60	6.3172211E8	4.70748992E8	6.3172211E8	1M(15.9949),5C(57.0215),1M(15.9949),5C(57.0215),4C(57.0215),4C(57.0215),5C(57.0215),5M(15.9949),7M(15.9949),9M(15.9949),9M(15.9949)		
sp|P07339|CATD_HUMAN	P07339	CATD_HUMAN	CTSD	412	false	false	Homo sapiens	Cathepsin D	1:Experimental evidence at protein level	9.71	1.0000	0.9990	0.00000000000000	4	3	4	4	3	4	8758150.0	8758150.0	8758150.0			
sp|P10599|THIO_HUMAN	P10599	THIO_HUMAN	TXN	105	false	false	Homo sapiens	Thioredoxin	1:Experimental evidence at protein level	35.24	1.0000	0.9990	0.00000000000000	3	3	3	3	3	3	2887323.0	2887323.0	2887323.0	1C(57.0215),24C(57.0215),27C(57.0215)		
sp|P13104|TPM1_DANRE	P13104	TPM1_DANRE	tpma	284	false	false	Danio rerio	Tropomyosin alpha-1 chain	2:Experimental evidence at transcript level	24.30	1.0000	0.9990	0.00000000000000	9	2	9	11	2	11	4.3640864E7	7205956.0	4.3640864E7			
sp|P13645|K1C10_HUMAN	P13645	K1C10_HUMAN	KRT10	584	false	false	Homo sapiens	Keratin, type I cytoskeletal 10	1:Experimental evidence at protein level	61.13	1.0000	0.9990	0.00000000000000	36	29	36	51	44	51	6.1652224E8	5.5395373E8	6.1652224E8	10C(57.0215),11M(15.9949),11M(15.9949),14M(15.9949),26C(57.0215),26M(15.9949),2C(57.0215),3M(15.9949),5C(57.0215),5C(57.0215),5M(15.9949),5M(15.9949),5M(15.9949),5M(15.9949),7C(57.0215)		
sp|P35527|K1C9_HUMAN	P35527	K1C9_HUMAN	KRT9	623	false	false	Homo sapiens	Keratin, type I cytoskeletal 9	1:Experimental evidence at protein level	68.06	1.0000	0.9990	0.00000000000000	32	31	31	39	38	38	4.92212704E8	4.20129696E8	4.20129696E8	15M(15.9949),1M(15.9949),1M(15.9949),3C(57.0215),2C(57.0215),7M(15.9949),3M(15.9949),5C(57.0215),5C(57.0215),5M(15.9949),5M(15.9949),6M(15.9949),8M(15.9949)		
sp|P35908|K22E_HUMAN	P35908	K22E_HUMAN	KRT2	639	false	false	Homo sapiens	Keratin, type II cytoskeletal 2 epidermal	1:Experimental evidence at protein level	66.82	1.0000	0.9990	0.00000000000000	42	38	39	56	51	52	4.77383104E8	1.79509504E8	1.79509504E8	10M(15.9949),23M(15.9949),23M(15.9949),6M(15.9949),7C(57.0215),7M(15.9949),7M(15.9949),7M(15.9949),8C(57.0215),9M(15.9949),N-term(42.0106),2C(57.0215),6C(57.0215)		
sp|P61626|LYSC_HUMAN	P61626	LYSC_HUMAN	LYZ	148	false	false	Homo sapiens	Lysozyme C	1:Experimental evidence at protein level	27.03	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	5934288.5	5934288.5	5934288.5	12C(57.0215),26C(57.0215),8C(57.0215)		
sp|P62247|RS8_DANRE	P62247	RS8_DANRE	rps8	208	false	false	Danio rerio	40S ribosomal protein S8	1:Experimental evidence at protein level	32.69	1.0000	0.9990	0.00000000000000	6	4	6	6	3	6	1.8990416E7	1.6015572E7	1.8990416E7	12C(57.0215),13C(57.0215),12C(57.0215),4C(57.0215)		
sp|P68871|HBB_HUMAN	P68871	HBB_HUMAN	HBB	147	false	false	Homo sapiens	Hemoglobin subunit beta	1:Experimental evidence at protein level	6.80	1.0000	0.9986	0.00000000000000	1	1	1	1	1	1	1198732.8	1198732.8	1198732.8			
sp|P79735|RAN_DANRE	P79735	RAN_DANRE	ran	215	false	false	Danio rerio	GTP-binding nuclear protein Ran	2:Experimental evidence at transcript level	6.51	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	1341973.6	1341973.6	1341973.6			
sp|Q06830|PRDX1_HUMAN	Q06830	PRDX1_HUMAN	PRDX1	199	false	false	Homo sapiens	Peroxiredoxin-1	1:Experimental evidence at protein level	16.58	1.0000	0.9984	0.00000000000000	3	1	1	4	1	1	2.4889806E7	2489755.8	2489755.8			
sp|Q1LVE8|SF3B3_DANRE	Q1LVE8	SF3B3_DANRE	sf3b3	1217	false	false	Danio rerio	Splicing factor 3B subunit 3	2:Experimental evidence at transcript level	0.99	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0			
sp|Q52PJ5|DPYL3_DANRE	Q52PJ5	DPYL3_DANRE	dpysl3	567	false	false	Danio rerio	Dihydropyrimidinase-related protein 3	2:Experimental evidence at transcript level	9.35	1.0000	0.9990	0.00000000000000	4	4	4	4	4	4	4950308.5	4950308.5	4950308.5	10C(57.0215)		
sp|Q58EE9|GFAP_DANRE	Q58EE9	GFAP_DANRE	gfap	444	false	false	Danio rerio	Glial fibrillary acidic protein	1:Experimental evidence at protein level	4.50	1.0000	0.9990	0.00000000000000	3	0	0	3	0	0	5.9124052E7	0	0			
sp|Q58EG2|ERLN1_DANRE	Q58EG2	ERLN1_DANRE	erlin1	342	false	false	Danio rerio	Erlin-1	2:Experimental evidence at transcript level	9.94	1.0000	0.9989	0.00000000000000	3	2	3	3	2	3	4478652.0	1684756.1	4478652.0			
sp|Q5MJ86|G3P2_DANRE	Q5MJ86	G3P2_DANRE	gapdh-2	335	false	false	Danio rerio	Glyceraldehyde-3-phosphate dehydrogenase 2	2:Experimental evidence at transcript level	22.69	1.0000	0.9990	0.00000000000000	5	5	5	7	7	7	2.4949794E7	2.4949794E7	2.4949794E7	13C(57.0215),13C(57.0215),N-term(42.0106),4C(57.0215)		
sp|Q5PRD0|143BA_DANRE	Q5PRD0	143BA_DANRE	ywhaba	244	false	false	Danio rerio	14-3-3 protein beta/alpha-A	2:Experimental evidence at transcript level	3.28	1.0000	0.9990	0.00000000000000	1	0	1	1	0	1	1.4511741E7	0	1.4511741E7			
sp|Q5TZ66|SN25A_DANRE	Q5TZ66	SN25A_DANRE	snap25a	204	false	false	Danio rerio	Synaptosomal-associated protein 25-A	2:Experimental evidence at transcript level	14.22	1.0000	0.9990	0.00000000000000	2	0	0	5	0	0	1.358241E7	0	0			
sp|Q5XJ10|G3P_DANRE	Q5XJ10	G3P_DANRE	gapdh	333	false	false	Danio rerio	Glyceraldehyde-3-phosphate dehydrogenase	2:Experimental evidence at transcript level	13.81	1.0000	0.9990	0.00000000000000	3	3	3	3	3	3	6443663.0	6443663.0	6443663.0			
sp|Q642H9|RS4X_DANRE	Q642H9	RS4X_DANRE	rps4x	263	false	false	Danio rerio	40S ribosomal protein S4, X isoform	1:Experimental evidence at protein level	7.98	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	3804361.0	3804361.0	3804361.0	4C(57.0215)		
sp|Q66I73|MLRSB_DANRE	Q66I73	MLRSB_DANRE	mylpfb	170	false	false	Danio rerio	Myosin regulatory light chain 2, skeletal muscle isoform B	2:Experimental evidence at transcript level	18.82	1.0000	0.9990	0.00000000000000	2	0	0	2	0	0	831684.8	0	0			
sp|Q6DEH3|KC2D1_DANRE	Q6DEH3	KC2D1_DANRE	camk2d1	491	false	false	Danio rerio	Calcium/calmodulin-dependent protein kinase type II delta 1 chain	2:Experimental evidence at transcript level	2.65	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	905424.94	0	0			
sp|Q6DEM5|TIM8A_DANRE	Q6DEM5	TIM8A_DANRE	timm8a	90	false	false	Danio rerio	Mitochondrial import inner membrane translocase subunit Tim8 A	3:Protein inferred from homology	12.22	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	2234705.0	2234705.0	2234705.0			
sp|Q6DGJ3|TIM13_DANRE	Q6DGJ3	TIM13_DANRE	timm13	95	false	false	Danio rerio	Mitochondrial import inner membrane translocase subunit Tim13	3:Protein inferred from homology	25.26	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	1881464.9	1881464.9	1881464.9			
sp|Q6DGY7|CRGNB_DANRE	Q6DGY7	CRGNB_DANRE	crygnb	183	false	false	Danio rerio	Gamma-crystallin N-B	2:Experimental evidence at transcript level	6.01	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0	6C(57.0215)		
sp|Q6DI05|SUMO3_DANRE	Q6DI05	SUMO3_DANRE	sumo3	94	false	false	Danio rerio	Small ubiquitin-related modifier 3	3:Protein inferred from homology	12.77	1.0000	0.9990	0.00000000000000	1	0	1	1	0	1	2555196.0	0	2555196.0			sp|Q6NV25|SMO3L_DANRE
sp|Q6NSN2|AOF_DANRE	Q6NSN2	AOF_DANRE	mao	522	false	false	Danio rerio	Amine oxidase [flavin-containing]	1:Experimental evidence at protein level	2.87	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	556586.7	556586.7	556586.7			
sp|Q6NUW5|AN32E_DANRE	Q6NUW5	AN32E_DANRE	anp32e	250	false	false	Danio rerio	Acidic leucine-rich nuclear phosphoprotein 32 family member E	1:Experimental evidence at protein level	14.00	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	1962382.0	1962382.0	1962382.0	15C(57.0215)		
sp|Q6NWF6|K2C8_DANRE	Q6NWF6	K2C8_DANRE	krt8	520	false	false	Danio rerio	Keratin, type II cytoskeletal 8	1:Experimental evidence at protein level	5.96	1.0000	0.9990	0.00000000000000	5	0	1	5	0	1	1.11183008E8	0	5.2058952E7			
sp|Q6NYA0|SRS1B_DANRE	Q6NYA0	SRS1B_DANRE	srsf1b	245	false	false	Danio rerio	Serine/arginine-rich splicing factor 1B	2:Experimental evidence at transcript level	13.06	1.0000	0.9986	0.00000000000000	3	0	0	3	0	0	1.0230684E7	0	0			
sp|Q6NYE2|RCC2_DANRE	Q6NYE2	RCC2_DANRE	rcc2	495	false	false	Danio rerio	Protein RCC2 homolog	2:Experimental evidence at transcript level	6.06	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	2200061.2	2200061.2	2200061.2			
sp|Q6NYS8|OST48_DANRE	Q6NYS8	OST48_DANRE	ddost	441	false	false	Danio rerio	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit	2:Experimental evidence at transcript level	2.49	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	1992641.5	1992641.5	1992641.5			
sp|Q6P026|BAF_DANRE	Q6P026	BAF_DANRE	banf1	90	false	false	Danio rerio	Barrier-to-autointegration factor	1:Experimental evidence at protein level	53.33	1.0000	0.9990	0.00000000000000	4	4	4	5	5	5	7561023.0	7561023.0	7561023.0	3M(15.9949),5C(57.0215),8C(57.0215)		
sp|Q6P0V6|RL8_DANRE	Q6P0V6	RL8_DANRE	rpl8	257	false	false	Danio rerio	60S ribosomal protein L8	1:Experimental evidence at protein level	4.28	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	2407218.2	2407218.2	2407218.2			
sp|Q6PBK3|RS28_DANRE	Q6PBK3	RS28_DANRE	rps28	69	false	false	Danio rerio	40S ribosomal protein S28	1:Experimental evidence at protein level	17.39	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	2765308.2	2765308.2	2765308.2			
sp|Q6PBW5|RP65A_DANRE	Q6PBW5	RP65A_DANRE	rpe65a	531	false	false	Danio rerio	Retinoid isomerohydrolase	2:Experimental evidence at transcript level	3.20	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	1620385.5	1620385.5	1620385.5			
sp|Q6PBY1|RS3A_DANRE	Q6PBY1	RS3A_DANRE	rps3a	267	false	false	Danio rerio	40S ribosomal protein S3a	1:Experimental evidence at protein level	14.61	1.0000	0.9990	0.00000000000000	3	3	3	3	3	3	6522766.0	6522766.0	6522766.0	2C(57.0215)		
sp|Q6PC54|SN25B_DANRE	Q6PC54	SN25B_DANRE	snap25b	203	false	false	Danio rerio	Synaptosomal-associated protein 25-B	2:Experimental evidence at transcript level	31.53	1.0000	0.9990	0.00000000000000	5	3	5	8	3	8	1.358241E7	0	1.358241E7	2M(15.9949),4M(15.9949),4M(15.9949)		
sp|Q6PG31|RNPS1_DANRE	Q6PG31	RNPS1_DANRE	rnps1	283	false	false	Danio rerio	RNA-binding protein with serine-rich domain 1	2:Experimental evidence at transcript level	7.42	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	2066096.6	2066096.6	2066096.6			
sp|Q6PGV1|VA0D1_DANRE	Q6PGV1	VA0D1_DANRE	atp6v0d1	350	false	false	Danio rerio	V-type proton ATPase subunit d 1	1:Experimental evidence at protein level	8.29	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	3317725.5	3317725.5	3317725.5			
sp|Q6PH57|GBB1_DANRE	Q6PH57	GBB1_DANRE	gnb1	340	false	false	Danio rerio	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1	2:Experimental evidence at transcript level	24.41	1.0000	0.9990	0.00000000000000	6	1	6	6	1	6	1.3304776E7	0	1.3304776E7	11C(57.0215),15C(57.0215),7C(57.0215),N-term(42.0106),N-term(42.0106),N-term(42.0106)		
sp|Q6PI20|H33_DANRE	Q6PI20	H33_DANRE	h3f3d	136	false	false	Danio rerio	Histone H3.3	2:Experimental evidence at transcript level	55.15	1.0000	0.9990	0.00000000000000	8	1	1	8	1	1	3.24282419E9	0	0	27C(57.0215)		
sp|Q6PI52|CALM_DANRE	Q6PI52	CALM_DANRE	calm3b	149	false	false	Danio rerio	Calmodulin	2:Experimental evidence at transcript level	30.87	1.0000	0.9990	0.00000000000000	4	4	4	7	7	7	4.715686E7	4.715686E7	4.715686E7	N-term(42.0106),N-term(42.0106),N-term(42.0106)		
sp|Q6Q415|RL36_DANRE	Q6Q415	RL36_DANRE	rpl36	105	false	false	Danio rerio	60S ribosomal protein L36	1:Experimental evidence at protein level	9.52	1.0000	0.9989	0.00000000000000	1	1	1	1	1	1	1204971.1	1204971.1	1204971.1	3C(57.0215)		
sp|Q6TH15|EIF3D_DANRE	Q6TH15	EIF3D_DANRE	eif3d	552	false	false	Danio rerio	Eukaryotic translation initiation factor 3 subunit D	2:Experimental evidence at transcript level	3.80	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	1007311.1	1007311.1	1007311.1			
sp|Q71PD7|H2AV_DANRE	Q71PD7	H2AV_DANRE	h2az2a	128	false	false	Danio rerio	Histone H2A.V	2:Experimental evidence at transcript level	31.25	1.0000	0.9990	0.00000000000000	5	0	4	6	0	5	3.55958374E9	0	2.44789744E8			tr|Q0Z946|Q0Z946_DANRE
sp|Q7SXP4|SRS1A_DANRE	Q7SXP4	SRS1A_DANRE	srsf1a	257	false	false	Danio rerio	Serine/arginine-rich splicing factor 1A	2:Experimental evidence at transcript level	12.45	1.0000	0.9990	0.00000000000000	3	0	3	3	0	3	1.0230684E7	0	1.0230684E7	6C(57.0215)		
sp|Q7SXW4|EMC3_DANRE	Q7SXW4	EMC3_DANRE	emc3	261	false	false	Danio rerio	ER membrane protein complex subunit 3	2:Experimental evidence at transcript level	3.83	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	1341443.8	1341443.8	1341443.8			
sp|Q7SYK7|AATM_DANRE	Q7SYK7	AATM_DANRE	got2a	428	false	false	Danio rerio	Aspartate aminotransferase, mitochondrial	2:Experimental evidence at transcript level	3.27	1.0000	0.9988	0.00000000000000	1	0	0	1	0	0	0	0	0			
sp|Q7T356|143BB_DANRE	Q7T356	143BB_DANRE	ywhabb	242	false	false	Danio rerio	14-3-3 protein beta/alpha-B	2:Experimental evidence at transcript level	8.26	1.0000	0.9990	0.00000000000000	2	1	1	2	1	1	1.5362452E7	850711.06	850711.06			
sp|Q7ZTS4|K1C18_DANRE	Q7ZTS4	K1C18_DANRE	krt18	431	false	false	Danio rerio	Keratin, type I cytoskeletal 18	1:Experimental evidence at protein level	3.71	1.0000	0.9990	0.00000000000000	2	1	1	2	1	1	1.76807968E8	0	0			
sp|Q7ZTY4|RBBP7_DANRE	Q7ZTY4	RBBP7_DANRE	rbbp7	426	false	false	Danio rerio	Histone-binding protein RBBP7	2:Experimental evidence at transcript level	3.05	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	1014562.56	1014562.56	1014562.56	N-term(42.0106)		
sp|Q7ZU29|NUP93_DANRE	Q7ZU29	NUP93_DANRE	dye	820	false	false	Danio rerio	Nuclear pore complex protein Nup93	2:Experimental evidence at transcript level	1.46	1.0000	0.9989	0.00000000000000	1	1	1	1	1	1	471879.47	471879.47	471879.47			
sp|Q7ZU99|TERA_DANRE	Q7ZU99	TERA_DANRE	vcp	806	false	false	Danio rerio	Transitional endoplasmic reticulum ATPase	1:Experimental evidence at protein level	1.61	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0			
sp|Q7ZUG5|RS21_DANRE	Q7ZUG5	RS21_DANRE	rps21	81	false	false	Danio rerio	40S ribosomal protein S21	1:Experimental evidence at protein level	11.11	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	2646218.5	2646218.5	2646218.5	5C(57.0215)		
