Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|Q6PI20|H33_DANRE	Q6PI20	H33_DANRE	h3f3d	136	false	false	Danio rerio	Histone H3.3	2:Experimental evidence at transcript level	30.15	1.0000	0.9990	0.00000000000000	7	0	0	8	0	0	2.34099891E9	0	0			
sp|Q6PI52|CALM_DANRE	Q6PI52	CALM_DANRE	calm3b	149	false	false	Danio rerio	Calmodulin	2:Experimental evidence at transcript level	20.13	1.0000	0.9990	0.00000000000000	4	4	4	3	3	3	1.166795E7	1.166795E7	1.166795E7	N-term(42.0106),N-term(42.0106)		
sp|Q71PD7|H2AV_DANRE	Q71PD7	H2AV_DANRE	h2az2a	128	false	false	Danio rerio	Histone H2A.V	2:Experimental evidence at transcript level	42.97	1.0000	0.9990	0.00000000000000	6	0	5	6	0	5	1.94053168E8	0	1.5876672E8			tr|Q0Z946|Q0Z946_DANRE
sp|Q7SXP4|SRS1A_DANRE	Q7SXP4	SRS1A_DANRE	srsf1a	257	false	false	Danio rerio	Serine/arginine-rich splicing factor 1A	2:Experimental evidence at transcript level	3.89	1.0000	0.9990	0.00000000000000	1	0	1	1	0	1	0	0	0			
sp|Q7T356|143BB_DANRE	Q7T356	143BB_DANRE	ywhabb	242	false	false	Danio rerio	14-3-3 protein beta/alpha-B	2:Experimental evidence at transcript level	7.85	1.0000	0.9990	0.00000000000000	2	0	0	2	0	0	5740046.0	0	0			
sp|Q7ZTS4|K1C18_DANRE	Q7ZTS4	K1C18_DANRE	krt18	431	false	false	Danio rerio	Keratin, type I cytoskeletal 18	1:Experimental evidence at protein level	1.62	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	1.73711088E8	0	0			
sp|Q7ZUY3|H2AX_DANRE	Q7ZUY3	H2AX_DANRE	h2ax	142	false	false	Danio rerio	Histone H2AX	2:Experimental evidence at transcript level	34.51	1.0000	0.9990	0.00000000000000	6	0	6	9	0	9	1.75328896E9	0	1.75328896E9			tr|A0A8M2BA83|A0A8M2BA83_DANRE, tr|A0A8M3ATV1|A0A8M3ATV1_DANRE, tr|A0A8N7TAW0|A0A8N7TAW0_DANRE, tr|A4FVM2|A4FVM2_DANRE, tr|E7EXD7|E7EXD7_DANRE, tr|E7F5W3|E7F5W3_DANRE, tr|F1QTL1|F1QTL1_DANRE, tr|Q4FZZ7|Q4FZZ7_DANRE, tr|Q561S9|Q561S9_DANRE, tr|Q5XJK2|Q5XJK2_DANRE
sp|Q7ZVF9|ACTB2_DANRE	Q7ZVF9	ACTB2_DANRE	actbb	375	false	false	Danio rerio	Actin, cytoplasmic 2	1:Experimental evidence at protein level	46.67	1.0000	0.9990	0.00000000000000	15	1	15	18	2	18	7.0247496E7	0	7.0247496E7	10M(15.9949),14M(15.9949),14M(15.9949),6M(15.9949),7M(15.9949),N-term(42.0106),15M(15.9949),16C(57.0215),N-term(42.0106),16C(57.0215)		
sp|Q7ZVI7|ACTB1_DANRE	Q7ZVI7	ACTB1_DANRE	actba	375	false	false	Danio rerio	Actin, cytoplasmic 1	1:Experimental evidence at protein level	42.13	1.0000	0.9990	0.00000000000000	14	0	0	16	0	0	7.0247496E7	0	0			
sp|Q8JGR4|RL24_DANRE	Q8JGR4	RL24_DANRE	rpl24	157	false	false	Danio rerio	60S ribosomal protein L24	2:Experimental evidence at transcript level	5.73	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0			
sp|Q90473|HSP7C_DANRE	Q90473	HSP7C_DANRE	hspa8	649	false	false	Danio rerio	Heat shock cognate 71 kDa protein	2:Experimental evidence at transcript level	1.69	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	697211.9	0	0			
sp|Q92005|EF1A_DANRE	Q92005	EF1A_DANRE	eef1a	462	false	false	Danio rerio	Elongation factor 1-alpha	2:Experimental evidence at transcript level	8.44	1.0000	0.9990	0.00000000000000	3	2	3	4	3	4	8661078.0	4237215.0	8661078.0			
sp|Q9NSB2|KRT84_HUMAN	Q9NSB2	KRT84_HUMAN	KRT84	600	false	false	Homo sapiens	Keratin, type II cuticular Hb4	2:Experimental evidence at transcript level	2.67	1.0000	0.9982	0.00000000000000	3	0	0	3	0	0	2.1415974E7	0	0			
sp|Q9W6A5|OPSG1_DANRE	Q9W6A5	OPSG1_DANRE	opn1mw1	349	false	false	Danio rerio	Green-sensitive opsin-1	1:Experimental evidence at protein level	4.30	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	2046734.2	2046734.2	2046734.2			
sp|Q9W6A9|OP1S1_DANRE	Q9W6A9	OP1S1_DANRE	opn1sw1	336	false	false	Danio rerio	Opsin-1, short-wave-sensitive 1	1:Experimental evidence at protein level	16.67	1.0000	0.9990	0.00000000000000	4	4	4	4	4	4	5376812.5	5376812.5	5376812.5	10C(57.0215),3C(57.0215)		
tr|A0A0R4IBX9|A0A0R4IBX9_DANRE	A0A0R4IBX9	A0A0R4IBX9_DANRE	si:ch73-1a9.3	87	false	false	Danio rerio	Si:ch73-1a9.3	3:Protein inferred from homology	32.18	1.0000	0.9990	0.00000000000000	4	4	4	3	3	3	3.5313588E7	3.5313588E7	3.5313588E7			
tr|A0A0R4IFJ7|A0A0R4IFJ7_DANRE	A0A0R4IFJ7	A0A0R4IFJ7_DANRE	fi14g08	417	false	false	Danio rerio	creatine kinase	1:Experimental evidence at protein level	27.82	1.0000	0.9990	0.00000000000000	8	5	8	8	6	8	8985329.0	6669872.0	8985329.0	4M(15.9949)		
tr|A0A0R4INI3|A0A0R4INI3_DANRE	A0A0R4INI3	A0A0R4INI3_DANRE	smyhc1	1938	false	false	Danio rerio	Slow myosin heavy chain 1	1:Experimental evidence at protein level	1.70	1.0000	0.9990	0.00000000000000	3	0	0	3	0	0	2423263.0	0	0			
tr|A0A2R8QLH1|A0A2R8QLH1_DANRE	A0A2R8QLH1	A0A2R8QLH1_DANRE	rab41	211	false	false	Danio rerio	RAB41, member RAS oncogene family	4:Protein predicted	5.21	1.0000	0.9980	0.00000000000000	1	0	0	1	0	0	1482124.0	0	0			
tr|A0A8M1N5M5|A0A8M1N5M5_DANRE	A0A8M1N5M5	A0A8M1N5M5_DANRE	tubb6	447	false	false	Danio rerio	Tubulin beta chain	1:Experimental evidence at protein level	8.05	1.0000	0.9990	0.00000000000000	5	2	2	4	2	2	7867800.0	819203.44	819203.44			
tr|A0A8M1N7Z8|A0A8M1N7Z8_DANRE	A0A8M1N7Z8	A0A8M1N7Z8_DANRE	tubb2b	472	false	false	Danio rerio	Tubulin beta chain	1:Experimental evidence at protein level	32.20	1.0000	0.9990	0.00000000000000	15	2	15	18	2	18	2.4844916E7	4653001.5	2.4844916E7	10C(57.0215),11M(15.9949),23C(57.0215),4C(57.0215),5M(15.9949),8M(15.9949)		
tr|A0A8M1NBP6|A0A8M1NBP6_DANRE	A0A8M1NBP6	A0A8M1NBP6_DANRE	myh7l	1936	false	false	Danio rerio	myosin heavy chain 7-like	1:Experimental evidence at protein level	1.08	1.0000	0.9977	0.00000000000000	2	0	0	2	0	0	1755226.5	0	0			
tr|A0A8M1NFX8|A0A8M1NFX8_DANRE	A0A8M1NFX8	A0A8M1NFX8_DANRE	krtt1c19e	473	false	false	Danio rerio	keratin type 1 c19e	1:Experimental evidence at protein level	1.90	1.0000	0.9990	0.00000000000000	2	0	0	2	0	0	1.42126304E8	0	0			
tr|A0A8M1NR42|A0A8M1NR42_DANRE	A0A8M1NR42	A0A8M1NR42_DANRE	si:ch211-251b21.1	458	false	false	Danio rerio	Glutamate receptor	1:Experimental evidence at protein level	5.68	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	1579703.4	1579703.4	1579703.4			
tr|A0A8M1P5N6|A0A8M1P5N6_DANRE	A0A8M1P5N6	A0A8M1P5N6_DANRE	krt4	497	false	false	Danio rerio	keratin 4	1:Experimental evidence at protein level	10.46	1.0000	0.9990	0.00000000000000	7	0	2	8	0	2	1.42910352E8	0	8341164.0			
tr|A0A8M1P7E4|A0A8M1P7E4_DANRE	A0A8M1P7E4	A0A8M1P7E4_DANRE	cox5ab	138	false	false	Danio rerio	Cytochrome c oxidase subunit 5A, mitochondrial	1:Experimental evidence at protein level	12.32	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	2549601.2	0	0			
tr|A0A8M1P8U9|A0A8M1P8U9_DANRE	A0A8M1P8U9	A0A8M1P8U9_DANRE	si:ch211-114n24.6	451	false	false	Danio rerio	Tubulin alpha chain	3:Protein inferred from homology	35.92	1.0000	0.9990	0.00000000000000	13	0	5	17	0	6	4.8009624E7	0	3.0913996E7	15C(57.0215),22M(15.9949),8C(57.0215),9C(57.0215)		
tr|A0A8M1PCD1|A0A8M1PCD1_DANRE	A0A8M1PCD1	A0A8M1PCD1_DANRE	txnrd1	602	false	false	Danio rerio	thioredoxin-disulfide reductase	1:Experimental evidence at protein level	3.49	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0			
tr|A0A8M1PDW2|A0A8M1PDW2_DANRE	A0A8M1PDW2	A0A8M1PDW2_DANRE	alpl	561	false	false	Danio rerio	Alkaline phosphatase	1:Experimental evidence at protein level	1.78	1.0000	0.9990	0.00000000000000	1	0	1	1	0	1	0	0	0			
tr|A0A8M1PFC4|A0A8M1PFC4_DANRE	A0A8M1PFC4	A0A8M1PFC4_DANRE	npm1a	279	false	false	Danio rerio	Nucleophosmin	1:Experimental evidence at protein level	10.04	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	365611.5	365611.5	365611.5	15C(57.0215)		
tr|A0A8M1PUI6|A0A8M1PUI6_DANRE	A0A8M1PUI6	A0A8M1PUI6_DANRE	si:dkey-23a13.9	201	false	false	Danio rerio	histone H1-like	3:Protein inferred from homology	24.88	1.0000	0.9990	0.00000000000000	7	0	1	9	0	1	2.65801472E8	0	0			tr|A0A8N7TF89|A0A8N7TF89_DANRE, tr|A0A8N7URG1|A0A8N7URG1_DANRE
tr|A0A8M1RLA4|A0A8M1RLA4_DANRE	A0A8M1RLA4	A0A8M1RLA4_DANRE	si:ch73-36p18.1	204	false	false	Danio rerio	histone H1-like	3:Protein inferred from homology	20.10	1.0000	0.9990	0.00000000000000	8	0	4	10	0	4	2.90478848E8	0	9.8818424E7	N-term(42.0106)		tr|A0A8M1RS22|A0A8M1RS22_DANRE
tr|A0A8M1RSM5|A0A8M1RSM5_DANRE	A0A8M1RSM5	A0A8M1RSM5_DANRE	si:ch73-368j24.12	201	false	false	Danio rerio	histone H1-like	3:Protein inferred from homology	26.37	1.0000	0.9990	0.00000000000000	8	0	8	11	0	11	2.65801472E8	0	2.65801472E8	N-term(42.0106),N-term(42.0106)		tr|A0A8M2BG38|A0A8M2BG38_DANRE
tr|A0A8M2B2Q3|A0A8M2B2Q3_DANRE	A0A8M2B2Q3	A0A8M2B2Q3_DANRE	atp2a1l	993	false	false	Danio rerio	Calcium-transporting ATPase	1:Experimental evidence at protein level	1.51	1.0000	0.9982	0.00000000000000	1	0	0	1	0	0	1130253.1	0	0			
tr|A0A8M2B3J4|A0A8M2B3J4_DANRE	A0A8M2B3J4	A0A8M2B3J4_DANRE	cltcb	1685	false	false	Danio rerio	Clathrin heavy chain	1:Experimental evidence at protein level	0.65	1.0000	0.9990	0.00000000000000	2	0	0	1	0	0	2137479.5	0	0			
tr|A0A8M2BB12|A0A8M2BB12_DANRE	A0A8M2BB12	A0A8M2BB12_DANRE	phb	309	false	false	Danio rerio	Prohibitin	1:Experimental evidence at protein level	7.77	1.0000	0.9990	0.00000000000000	4	4	4	3	3	3	4752996.0	4752996.0	4752996.0			
tr|A0A8M2BB25|A0A8M2BB25_DANRE	A0A8M2BB25	A0A8M2BB25_DANRE	atp6v0a1a	840	false	false	Danio rerio	V-type proton ATPase subunit a	1:Experimental evidence at protein level	1.07	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	1780736.1	0	0			
tr|A0A8M2BCL1|A0A8M2BCL1_DANRE	A0A8M2BCL1	A0A8M2BCL1_DANRE	gnb2	344	false	false	Danio rerio	guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2 isoform X1	1:Experimental evidence at protein level	3.20	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	1569120.8	0	0			
tr|A0A8M2BEA2|A0A8M2BEA2_DANRE	A0A8M2BEA2	A0A8M2BEA2_DANRE	vdac3	319	false	false	Danio rerio	voltage-dependent anion-selective channel protein 3 isoform X1	1:Experimental evidence at protein level	12.54	1.0000	0.9990	0.00000000000000	8	8	8	3	3	3	1.1461128E7	1.1461128E7	1.1461128E7			
