Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|P02769|ALBU_BOVIN	P02769	ALBU_BOVIN	ALB	607	false	false	Bos taurus	Albumin	1:Experimental evidence at protein level	92.42	1.0000	0.9990	0.00000000000000	110	102	110	181	170	181	1.84791736E10	1.45836974E10	1.84791736E10	10C(57.0215),11C(57.0215),10C(57.0215),11C(57.0215),10C(57.0215),18C(57.0215),9C(57.0215),10C(57.0215),18C(57.0215),9C(57.0215),10C(57.0215),18C(57.0215),9C(57.0215),10C(57.0215),18C(57.0215),9C(57.0215),10C(57.0215),1C(57.0215),2C(57.0215),10C(57.0215),1C(57.0215),2C(57.0215),10C(57.0215),1C(57.0215),2C(57.0215),10C(57.0215),20C(57.0215),6M(15.9949),9C(57.0215),10C(57.0215),2C(57.0215),3C(57.0215),10C(57.0215),2C(57.0215),3C(57.0215),10C(57.0215),2C(57.0215),3C(57.0215),10C(57.0215),2C(57.0215),3C(57.0215),10C(57.0215),2C(57.0215),3C(57.0215),10C(57.0215),6M(15.9949),9C(57.0215),10C(57.0215),6M(15.9949),9C(57.0215),10C(57.0215),6M(15.9949),9C(57.0215),10C(57.0215),9C(57.0215),10C(57.0215),9C(57.0215),10C(57.0215),9C(57.0215),10C(57.0215),9C(57.0215),10C(57.0215),9C(57.0215),10M(15.9949),10M(15.9949),12C(57.0215),1C(57.0215),2C(57.0215),10M(15.9949),12C(57.0215),1C(57.0215),2C(57.0215),11C(57.0215),11C(57.0215),11C(57.0215),11C(57.0215),11C(57.0215),24C(57.0215),2C(57.0215),11C(57.0215),2C(57.0215),11C(57.0215),2C(57.0215),11M(15.9949),14C(57.0215),15C(57.0215),11M(15.9949),14C(57.0215),15C(57.0215),11M(15.9949),14C(57.0215),15C(57.0215),12C(57.0215),13C(57.0215),12C(57.0215),13C(57.0215),12C(57.0215),13C(57.0215),21C(57.0215),12C(57.0215),13C(57.0215),21C(57.0215),12C(57.0215),1C(57.0215),2C(57.0215),12C(57.0215),1C(57.0215),2C(57.0215),12C(57.0215),1C(57.0215),2C(57.0215),12C(57.0215),1C(57.0215),2C(57.0215),12C(57.0215),21C(57.0215),13C(57.0215),14C(57.0215),13C(57.0215),14C(57.0215),22C(57.0215),13C(57.0215),14C(57.0215),22C(57.0215),13C(57.0215),14C(57.0215),22C(57.0215),3M(15.9949),13C(57.0215),14C(57.0215),22C(57.0215),3M(15.9949),13C(57.0215),5C(57.0215),6C(57.0215),13C(57.0215),5C(57.0215),6C(57.0215),13C(57.0215),5C(57.0215),6C(57.0215),13C(57.0215),5C(57.0215),6C(57.0215),14C(57.0215),14C(57.0215),14C(57.0215),14C(57.0215),14C(57.0215),14C(57.0215),14C(57.0215),14C(57.0215),14C(57.0215),14C(57.0215),14C(57.0215),15C(57.0215),14C(57.0215),15C(57.0215),14C(57.0215),15C(57.0215),14C(57.0215),15C(57.0215),16C(57.0215),17C(57.0215),3C(57.0215),17C(57.0215),8C(57.0215),9C(57.0215),17C(57.0215),8C(57.0215),9C(57.0215),1C(57.0215),1C(57.0215),2C(57.0215),1M(15.9949),3C(57.0215),1M(15.9949),3C(57.0215),21C(57.0215),21C(57.0215),21C(57.0215),21C(57.0215),23C(57.0215),24C(57.0215),23C(57.0215),24C(57.0215),32C(57.0215),24C(57.0215),24C(57.0215),25C(57.0215),2C(57.0215),2C(57.0215),2C(57.0215),2C(57.0215),3C(57.0215),2C(57.0215),3C(57.0215),30C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),3M(15.9949),3M(15.9949),4C(57.0215),5C(57.0215),4C(57.0215),5C(57.0215),4C(57.0215),5C(57.0215),6C(57.0215),6C(57.0215),6C(57.0215),6C(57.0215),6C(57.0215),8C(57.0215),8C(57.0215),8C(57.0215),9C(57.0215),8C(57.0215),9C(57.0215),9C(57.0215),9C(57.0215),9C(57.0215),9C(57.0215),9C(57.0215),9C(57.0215),9C(57.0215),9C(57.0215),9C(57.0215),9C(57.0215),9C(57.0215),9C(57.0215),9C(57.0215),9C(57.0215),9C(57.0215)		
sp|P02788|TRFL_HUMAN	P02788	TRFL_HUMAN	LTF	710	false	false	Homo sapiens	Lactotransferrin	1:Experimental evidence at protein level	5.35	1.0000	0.9990	0.00000000000000	3	3	3	3	3	3	923254.1	923254.1	923254.1	10C(57.0215),4C(57.0215)		
sp|P04040|CATA_HUMAN	P04040	CATA_HUMAN	CAT	527	false	false	Homo sapiens	Catalase	1:Experimental evidence at protein level	3.98	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	979097.06	979097.06	979097.06			
sp|P04264|K2C1_HUMAN	P04264	K2C1_HUMAN	KRT1	644	false	false	Homo sapiens	Keratin, type II cytoskeletal 1	1:Experimental evidence at protein level	62.42	1.0000	0.9990	0.00000000000000	47	43	47	78	73	78	1.52472013E9	1.42440218E9	1.52472013E9	11M(15.9949),11M(15.9949),12C(57.0215),13M(15.9949),1M(15.9949),5C(57.0215),1M(15.9949),5C(57.0215),2M(15.9949),4C(57.0215),4C(57.0215),5C(57.0215),5M(15.9949),6M(15.9949),7M(15.9949),8M(15.9949),9M(15.9949),9M(15.9949)		
sp|P07339|CATD_HUMAN	P07339	CATD_HUMAN	CTSD	412	false	false	Homo sapiens	Cathepsin D	1:Experimental evidence at protein level	1.94	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	798873.5	798873.5	798873.5			
sp|P10599|THIO_HUMAN	P10599	THIO_HUMAN	TXN	105	false	false	Homo sapiens	Thioredoxin	1:Experimental evidence at protein level	12.38	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0			
sp|P13104|TPM1_DANRE	P13104	TPM1_DANRE	tpma	284	false	false	Danio rerio	Tropomyosin alpha-1 chain	2:Experimental evidence at transcript level	4.93	1.0000	0.9990	0.00000000000000	4	0	4	2	0	2	8897667.0	0	8897667.0			
sp|P13645|K1C10_HUMAN	P13645	K1C10_HUMAN	KRT10	584	false	false	Homo sapiens	Keratin, type I cytoskeletal 10	1:Experimental evidence at protein level	59.25	1.0000	0.9990	0.00000000000000	44	37	44	68	59	68	1.24412467E9	9.9440486E8	1.24412467E9	10C(57.0215),11M(15.9949),11M(15.9949),14M(15.9949),14M(15.9949),26C(57.0215),26M(15.9949),3M(15.9949),3M(15.9949),3M(15.9949),5C(57.0215),5C(57.0215),5M(15.9949),5M(15.9949),5M(15.9949),5M(15.9949),6M(15.9949),7C(57.0215)		
sp|P35527|K1C9_HUMAN	P35527	K1C9_HUMAN	KRT9	623	false	false	Homo sapiens	Keratin, type I cytoskeletal 9	1:Experimental evidence at protein level	69.18	1.0000	0.9990	0.00000000000000	40	39	39	64	63	63	6.1123533E8	6.1123533E8	6.1123533E8	15M(15.9949),1M(15.9949),1M(15.9949),25M(15.9949),2C(57.0215),7M(15.9949),2C(57.0215),7M(15.9949),3M(15.9949),3M(15.9949),5C(57.0215),5C(57.0215),5M(15.9949),5M(15.9949),5M(15.9949),5M(15.9949),5M(15.9949),6M(15.9949),6M(15.9949),8M(15.9949)		
sp|P35908|K22E_HUMAN	P35908	K22E_HUMAN	KRT2	639	false	false	Homo sapiens	Keratin, type II cytoskeletal 2 epidermal	1:Experimental evidence at protein level	87.17	1.0000	0.9990	0.00000000000000	54	47	51	87	80	84	8.0461082E8	4.00200256E8	4.00200256E8	10M(15.9949),1M(15.9949),23M(15.9949),23M(15.9949),6M(15.9949),7C(57.0215),7C(57.0215),7M(15.9949),7M(15.9949),7M(15.9949),7M(15.9949),8C(57.0215),8C(57.0215),8C(57.0215),9M(15.9949),9M(15.9949),N-term(42.0106),2C(57.0215),6C(57.0215)		
sp|P61626|LYSC_HUMAN	P61626	LYSC_HUMAN	LYZ	148	false	false	Homo sapiens	Lysozyme C	1:Experimental evidence at protein level	40.54	1.0000	0.9990	0.00000000000000	5	5	5	4	4	4	9666137.0	9666137.0	9666137.0	12C(57.0215),26C(57.0215),8C(57.0215),12C(57.0215),26C(57.0215),8C(57.0215),9C(57.0215)		
sp|P62937|PPIA_HUMAN	P62937	PPIA_HUMAN	PPIA	165	false	false	Homo sapiens	Peptidyl-prolyl cis-trans isomerase A	1:Experimental evidence at protein level	7.27	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	1601536.2	1601536.2	1601536.2			
sp|P68871|HBB_HUMAN	P68871	HBB_HUMAN	HBB	147	false	false	Homo sapiens	Hemoglobin subunit beta	1:Experimental evidence at protein level	15.65	1.0000	0.9986	0.00000000000000	2	2	2	2	2	2	1770195.4	1770195.4	1770195.4			
sp|P79735|RAN_DANRE	P79735	RAN_DANRE	ran	215	false	false	Danio rerio	GTP-binding nuclear protein Ran	2:Experimental evidence at transcript level	5.12	1.0000	0.9990	0.00000000000000	2	2	2	1	1	1	1535616.0	1535616.0	1535616.0			
sp|Q06830|PRDX1_HUMAN	Q06830	PRDX1_HUMAN	PRDX1	199	false	false	Homo sapiens	Peroxiredoxin-1	1:Experimental evidence at protein level	16.58	1.0000	0.9984	0.00000000000000	3	1	1	4	1	1	2.022889E7	3844803.2	3844803.2			
sp|Q58EE9|GFAP_DANRE	Q58EE9	GFAP_DANRE	gfap	444	false	false	Danio rerio	Glial fibrillary acidic protein	1:Experimental evidence at protein level	2.48	1.0000	0.9990	0.00000000000000	1	0	0	2	0	0	7.15904E7	0	0			
sp|Q58EG2|ERLN1_DANRE	Q58EG2	ERLN1_DANRE	erlin1	342	false	false	Danio rerio	Erlin-1	2:Experimental evidence at transcript level	3.51	1.0000	0.9989	0.00000000000000	1	1	1	1	1	1	423721.53	423721.53	423721.53			
sp|Q5MJ86|G3P2_DANRE	Q5MJ86	G3P2_DANRE	gapdh-2	335	false	false	Danio rerio	Glyceraldehyde-3-phosphate dehydrogenase 2	2:Experimental evidence at transcript level	10.45	1.0000	0.9990	0.00000000000000	5	3	5	3	2	3	4405863.0	3572718.2	4405863.0	13C(57.0215),13C(57.0215)		
sp|Q5PRD0|143BA_DANRE	Q5PRD0	143BA_DANRE	ywhaba	244	false	false	Danio rerio	14-3-3 protein beta/alpha-A	2:Experimental evidence at transcript level	3.28	1.0000	0.9990	0.00000000000000	1	0	1	1	0	1	3276639.2	0	3276639.2			
sp|Q5RGV1|IMDH3_DANRE	Q5RGV1	IMDH3_DANRE	impdh1b	514	false	false	Danio rerio	Inosine-5'-monophosphate dehydrogenase 1b	2:Experimental evidence at transcript level	2.14	1.0000	0.9990	0.00000000000000	1	0	1	1	0	1	553504.3	0	553504.3			
sp|Q5TZ66|SN25A_DANRE	Q5TZ66	SN25A_DANRE	snap25a	204	false	false	Danio rerio	Synaptosomal-associated protein 25-A	2:Experimental evidence at transcript level	14.22	1.0000	0.9990	0.00000000000000	2	0	0	2	0	0	1.9233002E7	0	0			
sp|Q5XJ10|G3P_DANRE	Q5XJ10	G3P_DANRE	gapdh	333	false	false	Danio rerio	Glyceraldehyde-3-phosphate dehydrogenase	2:Experimental evidence at transcript level	6.31	1.0000	0.9990	0.00000000000000	4	2	2	2	1	1	4547193.5	2294590.0	2294590.0			
sp|Q6DGJ3|TIM13_DANRE	Q6DGJ3	TIM13_DANRE	timm13	95	false	false	Danio rerio	Mitochondrial import inner membrane translocase subunit Tim13	3:Protein inferred from homology	14.74	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	717982.5	717982.5	717982.5			
sp|Q6NWF6|K2C8_DANRE	Q6NWF6	K2C8_DANRE	krt8	520	false	false	Danio rerio	Keratin, type II cytoskeletal 8	1:Experimental evidence at protein level	5.77	1.0000	0.9990	0.00000000000000	4	0	1	5	0	1	1.7039392E8	0	7.5654984E7			
sp|Q6NYA0|SRS1B_DANRE	Q6NYA0	SRS1B_DANRE	srsf1b	245	false	false	Danio rerio	Serine/arginine-rich splicing factor 1B	2:Experimental evidence at transcript level	4.08	1.0000	0.9986	0.00000000000000	1	0	0	1	0	0	844901.1	0	0			
sp|Q6NYS8|OST48_DANRE	Q6NYS8	OST48_DANRE	ddost	441	false	false	Danio rerio	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit	2:Experimental evidence at transcript level	2.49	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	490495.06	490495.06	490495.06			
sp|Q6P026|BAF_DANRE	Q6P026	BAF_DANRE	banf1	90	false	false	Danio rerio	Barrier-to-autointegration factor	1:Experimental evidence at protein level	40.00	1.0000	0.9990	0.00000000000000	3	3	3	3	3	3	2382405.2	2382405.2	2382405.2	3M(15.9949),5C(57.0215),8C(57.0215)		
sp|Q6P3H7|RBBP4_DANRE	Q6P3H7	RBBP4_DANRE	rbbp4	424	false	false	Danio rerio	Histone-binding protein RBBP4	2:Experimental evidence at transcript level	3.30	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0	N-term(42.0106)		
sp|Q6PBK3|RS28_DANRE	Q6PBK3	RS28_DANRE	rps28	69	false	false	Danio rerio	40S ribosomal protein S28	1:Experimental evidence at protein level	17.39	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0			
sp|Q6PC54|SN25B_DANRE	Q6PC54	SN25B_DANRE	snap25b	203	false	false	Danio rerio	Synaptosomal-associated protein 25-B	2:Experimental evidence at transcript level	14.29	1.0000	0.9990	0.00000000000000	2	0	2	2	0	2	1.9233002E7	0	1.9233002E7	2M(15.9949),4M(15.9949)		
sp|Q6PGV1|VA0D1_DANRE	Q6PGV1	VA0D1_DANRE	atp6v0d1	350	false	false	Danio rerio	V-type proton ATPase subunit d 1	1:Experimental evidence at protein level	6.00	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	2370710.5	2370710.5	2370710.5			
sp|Q6PH57|GBB1_DANRE	Q6PH57	GBB1_DANRE	gnb1	340	false	false	Danio rerio	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1	2:Experimental evidence at transcript level	17.94	1.0000	0.9990	0.00000000000000	4	0	4	4	0	4	5003905.5	0	5003905.5	3C(57.0215),7C(57.0215),N-term(42.0106)		
sp|Q6PI20|H33_DANRE	Q6PI20	H33_DANRE	h3f3d	136	false	false	Danio rerio	Histone H3.3	2:Experimental evidence at transcript level	52.94	1.0000	0.9990	0.00000000000000	8	1	1	10	1	1	1.16566374E9	0	0	31C(57.0215)		
sp|Q6PI52|CALM_DANRE	Q6PI52	CALM_DANRE	calm3b	149	false	false	Danio rerio	Calmodulin	2:Experimental evidence at transcript level	30.87	1.0000	0.9990	0.00000000000000	4	4	4	4	4	4	7117201.0	7117201.0	7117201.0	N-term(42.0106),N-term(42.0106),N-term(42.0106)		
sp|Q71PD7|H2AV_DANRE	Q71PD7	H2AV_DANRE	h2az2a	128	false	false	Danio rerio	Histone H2A.V	2:Experimental evidence at transcript level	20.31	1.0000	0.9990	0.00000000000000	5	0	4	4	0	3	7.930872E7	0	6.0183604E7			tr|Q0Z946|Q0Z946_DANRE
sp|Q7SXP4|SRS1A_DANRE	Q7SXP4	SRS1A_DANRE	srsf1a	257	false	false	Danio rerio	Serine/arginine-rich splicing factor 1A	2:Experimental evidence at transcript level	3.89	1.0000	0.9990	0.00000000000000	1	0	1	1	0	1	844901.1	0	844901.1			
sp|Q7T356|143BB_DANRE	Q7T356	143BB_DANRE	ywhabb	242	false	false	Danio rerio	14-3-3 protein beta/alpha-B	2:Experimental evidence at transcript level	3.31	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	3276639.2	0	0			
sp|Q7ZTS4|K1C18_DANRE	Q7ZTS4	K1C18_DANRE	krt18	431	false	false	Danio rerio	Keratin, type I cytoskeletal 18	1:Experimental evidence at protein level	1.62	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	4205116.5	0	0			
sp|Q7ZU29|NUP93_DANRE	Q7ZU29	NUP93_DANRE	dye	820	false	false	Danio rerio	Nuclear pore complex protein Nup93	2:Experimental evidence at transcript level	1.46	1.0000	0.9989	0.00000000000000	1	1	1	1	1	1	0	0	0			
sp|Q7ZUY3|H2AX_DANRE	Q7ZUY3	H2AX_DANRE	h2ax	142	false	false	Danio rerio	Histone H2AX	2:Experimental evidence at transcript level	34.51	1.0000	0.9990	0.00000000000000	7	0	7	8	0	8	9.4638067E8	0	9.4638067E8			tr|A0A8M2BA83|A0A8M2BA83_DANRE, tr|A0A8M3ATV1|A0A8M3ATV1_DANRE, tr|A0A8N7TAW0|A0A8N7TAW0_DANRE, tr|A4FVM2|A4FVM2_DANRE, tr|E7EXD7|E7EXD7_DANRE, tr|E7F5W3|E7F5W3_DANRE, tr|F1QTL1|F1QTL1_DANRE, tr|Q4FZZ7|Q4FZZ7_DANRE, tr|Q561S9|Q561S9_DANRE, tr|Q5XJK2|Q5XJK2_DANRE
sp|Q7ZVF9|ACTB2_DANRE	Q7ZVF9	ACTB2_DANRE	actbb	375	false	false	Danio rerio	Actin, cytoplasmic 2	1:Experimental evidence at protein level	45.60	1.0000	0.9990	0.00000000000000	14	1	14	20	2	20	5.6538752E7	354068.28	5.6538752E7	10M(15.9949),14M(15.9949),14M(15.9949),2C(57.0215),6M(15.9949),7M(15.9949),N-term(42.0106),15M(15.9949),16C(57.0215),N-term(42.0106),16C(57.0215)		
sp|Q7ZVI7|ACTB1_DANRE	Q7ZVI7	ACTB1_DANRE	actba	375	false	false	Danio rerio	Actin, cytoplasmic 1	1:Experimental evidence at protein level	45.60	1.0000	0.9990	0.00000000000000	14	1	1	19	1	1	5.6538752E7	0	0	N-term(42.0106),16C(57.0215)		
sp|Q8JGR4|RL24_DANRE	Q8JGR4	RL24_DANRE	rpl24	157	false	false	Danio rerio	60S ribosomal protein L24	2:Experimental evidence at transcript level	5.73	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0			
sp|Q8JH70|ALDCB_DANRE	Q8JH70	ALDCB_DANRE	aldocb	363	false	false	Danio rerio	Fructose-bisphosphate aldolase C-B	2:Experimental evidence at transcript level	7.16	1.0000	0.9990	0.00000000000000	1	0	1	1	0	1	0	0	0			
sp|Q90473|HSP7C_DANRE	Q90473	HSP7C_DANRE	hspa8	649	false	false	Danio rerio	Heat shock cognate 71 kDa protein	2:Experimental evidence at transcript level	5.55	1.0000	0.9990	0.00000000000000	4	0	3	4	0	3	1.827631E7	0	1.827631E7			
sp|Q90XG0|TPISB_DANRE	Q90XG0	TPISB_DANRE	tpi1b	248	false	false	Danio rerio	Triosephosphate isomerase B	2:Experimental evidence at transcript level	5.24	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0			
sp|Q92005|EF1A_DANRE	Q92005	EF1A_DANRE	eef1a	462	false	false	Danio rerio	Elongation factor 1-alpha	2:Experimental evidence at transcript level	8.23	1.0000	0.9990	0.00000000000000	3	2	3	3	2	3	1.1880772E7	5293224.0	1.1880772E7			
sp|Q9NSB2|KRT84_HUMAN	Q9NSB2	KRT84_HUMAN	KRT84	600	false	false	Homo sapiens	Keratin, type II cuticular Hb4	2:Experimental evidence at transcript level	7.00	1.0000	0.9982	0.00000000000000	4	1	1	4	1	1	1.05116992E8	351783.7	351783.7	8C(57.0215)		
tr|A0A0R4IBX9|A0A0R4IBX9_DANRE	A0A0R4IBX9	A0A0R4IBX9_DANRE	si:ch73-1a9.3	87	false	false	Danio rerio	Si:ch73-1a9.3	3:Protein inferred from homology	14.94	1.0000	0.9990	0.00000000000000	2	2	2	1	1	1	4379513.5	4379513.5	4379513.5			
tr|A0A0R4IC20|A0A0R4IC20_DANRE	A0A0R4IC20	A0A0R4IC20_DANRE	si:ch211-276i12.9	167	false	false	Danio rerio	Si:ch211-276i12.9	4:Protein predicted	5.39	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	300676.06	300676.06	300676.06			
tr|A0A0R4IM99|A0A0R4IM99_DANRE	A0A0R4IM99	A0A0R4IM99_DANRE	tpm2	284	false	false	Danio rerio	Tropomyosin 2 (beta)	3:Protein inferred from homology	4.93	1.0000	0.9990	0.00000000000000	2	0	0	2	0	0	8016631.0	0	0			
tr|A0A1L6UW63|A0A1L6UW63_DANRE	A0A1L6UW63	A0A1L6UW63_DANRE	zgc:171719	284	false	false	Danio rerio	Tropomyosin 1-1	1:Experimental evidence at protein level	4.93	1.0000	0.9990	0.00000000000000	3	0	0	2	0	0	8897667.0	0	0			
tr|A0A1L6UW65|A0A1L6UW65_DANRE	A0A1L6UW65	A0A1L6UW65_DANRE	tmp4	284	false	false	Danio rerio	Tropomyosin 4-2alpha	2:Experimental evidence at transcript level	4.93	1.0000	0.9990	0.00000000000000	3	0	0	2	0	0	8839682.0	0	0			
tr|A0A2R8Q650|A0A2R8Q650_DANRE	A0A2R8Q650	A0A2R8Q650_DANRE	tpm3	284	false	false	Danio rerio	Tropomyosin 3	3:Protein inferred from homology	4.93	1.0000	0.9990	0.00000000000000	3	0	0	2	0	0	8897667.0	0	0			
tr|A0A2R8QLH1|A0A2R8QLH1_DANRE	A0A2R8QLH1	A0A2R8QLH1_DANRE	rab41	211	false	false	Danio rerio	RAB41, member RAS oncogene family	4:Protein predicted	5.21	1.0000	0.9980	0.00000000000000	1	0	0	1	0	0	1295438.9	0	0			
tr|A0A8M1N5M5|A0A8M1N5M5_DANRE	A0A8M1N5M5	A0A8M1N5M5_DANRE	tubb6	447	false	false	Danio rerio	Tubulin beta chain	1:Experimental evidence at protein level	9.62	1.0000	0.9990	0.00000000000000	4	1	1	4	2	2	7044804.5	1238739.1	1238739.1	1M(15.9949)		
tr|A0A8M1N7Z8|A0A8M1N7Z8_DANRE	A0A8M1N7Z8	A0A8M1N7Z8_DANRE	tubb2b	472	false	false	Danio rerio	Tubulin beta chain	1:Experimental evidence at protein level	20.13	1.0000	0.9990	0.00000000000000	17	2	17	10	1	10	2.007919E7	2908673.5	2.007919E7	10C(57.0215),11M(15.9949),12C(57.0215),23C(57.0215),2M(15.9949),4C(57.0215),5M(15.9949),5M(15.9949),8M(15.9949)		
tr|A0A8M1NFX8|A0A8M1NFX8_DANRE	A0A8M1NFX8	A0A8M1NFX8_DANRE	krtt1c19e	473	false	false	Danio rerio	keratin type 1 c19e	1:Experimental evidence at protein level	1.90	1.0000	0.9990	0.00000000000000	2	0	0	2	0	0	1.45203184E8	0	0			
tr|A0A8M1NR42|A0A8M1NR42_DANRE	A0A8M1NR42	A0A8M1NR42_DANRE	si:ch211-251b21.1	458	false	false	Danio rerio	Glutamate receptor	1:Experimental evidence at protein level	14.63	1.0000	0.9990	0.00000000000000	5	5	5	5	5	5	2617733.0	2617733.0	2617733.0			
tr|A0A8M1P2M7|A0A8M1P2M7_DANRE	A0A8M1P2M7	A0A8M1P2M7_DANRE	cox6c	76	false	false	Danio rerio	Cytochrome c oxidase subunit 6C	1:Experimental evidence at protein level	17.11	1.0000	0.9989	0.00000000000000	1	1	1	1	1	1	1260640.1	1260640.1	1260640.1			
tr|A0A8M1P5N6|A0A8M1P5N6_DANRE	A0A8M1P5N6	A0A8M1P5N6_DANRE	krt4	497	false	false	Danio rerio	keratin 4	1:Experimental evidence at protein level	9.05	1.0000	0.9990	0.00000000000000	5	0	1	7	0	2	1.7039392E8	0	4337357.0			
tr|A0A8M1P8U9|A0A8M1P8U9_DANRE	A0A8M1P8U9	A0A8M1P8U9_DANRE	si:ch211-114n24.6	451	false	false	Danio rerio	Tubulin alpha chain	3:Protein inferred from homology	33.48	1.0000	0.9990	0.00000000000000	14	0	6	14	0	5	4.812668E7	0	3.32775E7	8C(57.0215),9C(57.0215)		
tr|A0A8M1P8Z3|A0A8M1P8Z3_DANRE	A0A8M1P8Z3	A0A8M1P8Z3_DANRE	ddx39aa	427	false	false	Danio rerio	RNA helicase	1:Experimental evidence at protein level	2.34	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	1196510.0	0	0			
